date,total_revenue,total_orders,avg_order_value,day_of_week,month,is_weekend,rolling_mean,rolling_std,rolling_median,revenue_change_pct,revenue_lag1,revenue_lag7,z_score,anomaly_zscore,anomaly_iqr,iqr_lower,iqr_upper,ucl,lcl,anomaly_cc,anomaly_iforest,iforest_score,anomaly_votes,is_anomaly,anomaly_type,anomaly_magnitude,anomaly_severity
2021-10-19,1976.67,12,164.7225,1,10,0,3341.342857142857,835.8455064526893,3477.97,-48.19680637780975,3815.73,4558.24,-0.7643871574358891,False,False,-223.53000000000065,6296.370000000001,5848.879376500925,833.8063377847893,False,False,-0.15211830544510546,0,False,normal,1364.672857142857,none
2021-10-20,4949.179999999999,21,235.6752380952381,2,10,0,3498.317142857143,1028.379113422585,3477.97,150.37967895501018,1976.67,3850.36,1.1842509436366917,False,False,-223.53000000000065,6296.370000000001,6583.454483124899,413.1798025893877,False,False,-0.11377217176473187,0,False,normal,1450.8628571428562,none
2021-10-21,4495.21,20,224.7605,3,10,0,3643.637142857143,1094.7555017097768,3815.73,-9.172630617597244,4949.179999999999,3477.97,0.8866495095813249,False,False,-223.53000000000065,6296.370000000001,6927.9036479864735,359.3706377278122,False,False,-0.1512280370089341,0,False,normal,851.5728571428572,none
2021-10-22,2186.07,17,128.59235294117647,4,10,0,3314.3857142857146,1143.0119835600647,3108.0,-51.36890156410935,4495.21,4490.83,-0.6271143414101739,False,False,-223.53000000000065,6296.370000000001,6743.421664965908,-114.65023639447963,False,False,-0.07874953941340185,0,False,normal,1128.3157142857144,none
2021-10-23,4430.0,18,246.11111111111111,5,10,1,3565.837142857143,1170.8557894081107,3815.73,102.646758795464,2186.07,2669.84,0.8439008929001555,False,False,-223.53000000000065,6296.370000000001,7078.404511081475,53.26977463281082,False,False,-0.1299941290083012,0,False,normal,864.1628571428569,none
2021-10-24,3250.64,20,162.53199999999998,6,10,1,3586.214285714286,1162.7730841520995,3815.73,-26.622121896162533,4430.0,3108.0,0.07076780642409322,False,False,-223.53000000000065,6296.370000000001,7074.5335381705845,97.8950332579875,False,False,-0.14054283006732765,0,False,normal,335.5742857142859,none
2021-10-25,2155.87,16,134.741875,0,10,0,3349.0914285714284,1272.2594100186336,3250.64,-33.67859867595304,3250.64,3815.73,-0.646912044581027,False,False,-223.53000000000065,6296.370000000001,7165.869658627329,-467.68680148447265,False,False,-0.10029106262844123,0,False,normal,1193.2214285714285,none
2021-10-26,4380.37,22,199.1077272727273,1,10,0,3692.4771428571426,1159.4871503631075,4380.37,103.18340159657123,2155.87,1976.67,0.8113657932852736,False,False,-223.53000000000065,6296.370000000001,7170.938593946465,214.01569176782004,False,False,-0.14160389066473428,0,False,normal,687.8928571428573,none
2021-10-27,4138.51,18,229.91722222222225,2,10,0,3576.6671428571426,1048.1906837453246,4138.51,-5.521451384243791,4380.37,4949.179999999999,0.6528137241163174,False,False,-223.53000000000065,6296.370000000001,6721.239194093117,432.09509162116865,False,False,-0.15688996197670668,0,False,normal,561.8428571428576,none
2021-11-01,5287.35,24,220.30625,0,11,0,3689.8299999999995,1196.1950989561376,4138.51,27.759749281746338,4138.51,4495.21,1.405939330434286,False,False,-223.53000000000065,6296.370000000001,7278.415296868412,101.24470313158645,False,False,-0.07716004001342047,0,False,normal,1597.520000000001,none
2021-11-02,3609.4,19,189.9684210526316,1,11,0,3893.162857142857,1003.4159473471096,4138.51,-31.73517924858389,5287.35,2186.07,0.3059540312444638,False,False,-223.53000000000065,6296.370000000001,6903.410699184185,882.9150151015278,False,False,-0.16844825224725613,0,False,normal,283.7628571428568,none
2021-11-03,4065.35,22,184.7886363636364,2,11,0,3841.0699999999997,980.0952346753623,4065.35,12.63229345597605,3609.4,4430.0,0.6048534604083835,False,False,-223.53000000000065,6296.370000000001,6781.355704026087,900.7842959739128,False,False,-0.13761265793022465,0,False,normal,224.2800000000002,none
2021-11-04,2618.53,13,201.4253846153846,3,11,0,3750.7685714285717,1068.6780030241275,4065.35,-35.58906367225454,4065.35,3250.64,-0.34361385421590085,False,False,-223.53000000000065,6296.370000000001,6956.802580500955,544.7345623561891,False,False,-0.18032690194470558,0,False,normal,1132.2385714285715,none
2021-11-05,3667.05,14,261.9321428571429,4,11,0,3966.651428571429,815.4247906138503,4065.35,40.04231381729444,2618.53,2155.87,0.3437466666020688,False,False,-223.53000000000065,6296.370000000001,6412.92580041298,1520.377056729878,False,False,-0.10758466156884361,0,False,normal,299.60142857142864,none
2021-11-06,4319.4400000000005,13,332.2646153846154,5,11,1,3957.9471428571437,810.5833190304984,4065.35,17.790594619653398,3667.05,4380.37,0.7714229438084507,False,False,-223.53000000000065,6296.370000000001,6389.697099948638,1526.1971857656486,False,True,0.01666282785969031,1,False,normal,361.4928571428568,none
2021-11-07,3202.58,17,188.3870588235294,6,11,1,3824.2428571428572,851.9693485823473,3667.05,-25.856592521252765,4319.4400000000005,4138.51,0.03926192515286179,False,False,-223.53000000000065,6296.370000000001,6380.150902889899,1268.3348113958154,False,False,-0.1763148136523665,0,False,normal,621.6628571428573,none
2021-11-08,5370.82,25,214.8328,0,11,0,3836.1671428571426,876.1025104349924,3667.05,67.70291452516408,3202.58,5287.35,1.4606583464498846,False,False,-223.53000000000065,6296.370000000001,6464.47467416212,1207.8596115521655,False,False,-0.05722363439634648,0,False,normal,1534.652857142857,none
2021-11-09,3976.58,18,220.92111111111112,1,11,0,3888.621428571428,871.2410613109936,3976.58,-25.95953690497913,5370.82,3609.4,0.5466600130416083,False,False,-223.53000000000065,6296.370000000001,6502.344612504408,1274.8982446384475,False,False,-0.16649758322983138,0,False,normal,87.95857142857176,none
2021-11-10,5307.5,23,230.7608695652174,2,11,0,4066.0714285714284,1025.989751125376,3976.58,33.46896076528072,3976.58,4065.35,1.4191487250996064,False,False,-223.53000000000065,6296.370000000001,7144.040681947557,988.1021751953003,False,False,-0.07891564020252462,0,False,normal,1241.4285714285716,none
2021-11-11,2850.39,17,167.67,3,11,0,4099.194285714286,973.8886913786729,3976.58,-46.2950541686293,5307.5,2618.53,-0.19161731589822048,False,False,-223.53000000000065,6296.370000000001,7020.860359850305,1177.528211578267,False,False,-0.16530132083235233,0,False,normal,1248.804285714286,none
2021-11-12,4820.2300000000005,22,219.1013636363637,4,11,0,4263.934285714286,986.0632200465654,4319.4400000000005,69.10773613435357,2850.39,3667.05,1.0997173733094912,False,False,-223.53000000000065,6296.370000000001,7222.123945853982,1305.744625574589,False,False,-0.12896258788368686,0,False,normal,556.2957142857149,none
2021-11-13,1482.75,13,114.0576923076923,5,11,1,3858.692857142857,1438.53425879394,3976.58,-69.2390197148269,4820.2300000000005,4319.4400000000005,-1.0881779372421032,False,False,-223.53000000000065,6296.370000000001,8174.295633524677,-456.9099192389631,False,False,-0.0303576459317888,0,False,normal,2375.942857142857,none
2021-11-14,3166.61,17,186.27117647058824,6,11,1,3853.554285714286,1441.3300944944076,3976.58,113.56331141460126,1482.75,3202.58,0.015681680680822884,False,False,-223.53000000000065,6296.370000000001,8177.544569197509,-470.4359977689369,False,False,-0.18005706669634014,0,False,normal,686.9442857142858,none
2021-11-15,4714.55,22,214.2977272727273,0,11,0,3759.8014285714285,1344.2647204876118,3976.58,48.88319054130443,3166.61,5370.82,1.0304385232732083,False,False,-223.53000000000065,6296.370000000001,7792.595590034263,-272.99273289140683,False,False,-0.13578370101722942,0,False,normal,954.7485714285717,none
2021-11-16,2376.33,17,139.78411764705882,1,11,0,3531.194285714286,1434.3092121744824,3166.61,-49.59582568855989,4714.55,3976.58,-0.5023888114338008,False,False,-223.53000000000065,6296.370000000001,7834.121922237733,-771.7333508091615,False,False,-0.1191271533556128,0,False,normal,1154.8642857142859,none
2021-11-17,4193.58,22,190.61727272727276,2,11,0,3372.062857142857,1254.9694989482753,3166.61,76.47296461350066,2376.33,5307.5,0.6889150325142931,False,False,-223.53000000000065,6296.370000000001,7136.971353987683,-392.84563970196905,False,False,-0.14256250952739802,0,False,normal,821.517142857143,none
2021-11-18,3954.91,18,219.71722222222223,3,11,0,3529.8514285714286,1247.8633905524134,3954.91,-5.691318634674913,4193.58,2850.39,0.5324541776868936,False,False,-223.53000000000065,6296.370000000001,7273.441600228669,-213.73874308581162,False,False,-0.16773636170333256,0,False,normal,425.0585714285712,none
2021-11-19,2927.83,17,172.22529411764705,4,11,0,3259.508571428571,1120.1736746955617,3166.61,-25.969743938547275,3954.91,4820.2300000000005,-0.14085128498594068,False,False,-223.53000000000065,6296.370000000001,6620.029595515256,-101.01245265811394,False,False,-0.16916951129789487,0,False,normal,331.6785714285711,none
2021-11-20,2764.86,16,172.80375,5,11,1,3442.6671428571426,854.567251200173,3166.61,-5.56623847696075,2927.83,1482.75,-0.24768677126918218,False,False,-223.53000000000065,6296.370000000001,6006.368896457661,878.9653892566234,False,False,-0.17100972611008497,0,False,normal,677.8071428571425,none
2021-11-21,1203.88,10,120.388,6,11,1,3162.2771428571427,1208.8108193001688,2927.83,-56.457831499605774,2764.86,3166.61,-1.2709920260916312,False,False,-223.53000000000065,6296.370000000001,6788.709600757649,-464.1553150433633,False,False,-0.052494939823782616,0,False,normal,1958.3971428571426,none
2021-11-22,4296.17,19,226.1142105263158,0,11,0,3102.508571428571,1126.8316640538137,2927.83,256.86031830414987,1203.88,4714.55,0.7561682235175315,False,False,-223.53000000000065,6296.370000000001,6483.003563590012,-277.9864207328701,False,False,-0.15691133599275947,0,False,normal,1193.661428571429,none
2021-11-23,2896.1,19,152.42631578947368,1,11,0,3176.7614285714285,1087.4413676060678,2927.83,-32.58879420507104,4296.17,2376.33,-0.1616519843770388,False,False,-223.53000000000065,6296.370000000001,6439.085531389632,-85.56267424677526,False,False,-0.1404656446850806,0,False,normal,280.6614285714286,none
2021-11-24,3818.24,20,190.912,2,11,0,3123.141428571428,1037.0327371468497,2927.83,31.840751355270868,2896.1,4193.58,0.4428597375425073,False,False,-223.53000000000065,6296.370000000001,6234.239640011978,12.04321713087893,False,False,-0.1605137432700247,0,False,normal,695.0985714285716,none
2021-11-25,2383.89,13,183.37615384615384,3,11,0,2898.71,996.2169143648698,2896.1,-37.565737093530004,3818.24,3954.91,-0.4974328301102363,False,False,-223.53000000000065,6296.370000000001,5887.3607430946095,-89.94074309460939,False,False,-0.1889502879338068,0,False,normal,514.8200000000002,none
2021-11-26,1127.6,7,161.08571428571426,4,11,0,2641.5342857142855,1199.1452556141369,2764.86,-52.69915977666755,2383.89,2927.83,-1.3209976154251633,False,False,-223.53000000000065,6296.370000000001,6238.970052556697,-955.9014811281254,False,False,-0.08112080096360375,0,False,normal,1513.9342857142856,none
2021-11-27,3757.73,20,187.8865,5,11,1,2783.3728571428574,1272.6319474971815,2896.1,233.25026605179144,1127.6,2764.86,0.4031922203614376,False,False,-223.53000000000065,6296.370000000001,6601.268699634402,-1034.5229853486871,False,False,-0.16380736809060775,0,False,normal,974.3571428571427,none
2021-12-01,2619.37,18,145.52055555555555,2,12,0,2985.585714285714,1077.2976543935772,2896.1,-30.293821003637834,3757.73,1203.88,-0.34306318962439386,False,False,-223.53000000000065,6296.370000000001,6217.478677466445,-246.30724889501744,False,False,-0.12018502326707486,0,False,normal,366.21571428571406,none
2021-12-02,2573.88,15,171.592,3,12,0,2739.5442857142853,912.0980530413913,2619.37,-1.7366771399229486,2619.37,4296.17,-0.3728842994668473,False,False,-223.53000000000065,6296.370000000001,5475.838444838459,3.2501265901114493,False,False,-0.17529426805643183,0,False,normal,165.66428571428514,none
2021-12-03,4786.18,22,217.5536363636364,4,12,0,3009.555714285714,1200.3750805874129,2619.37,85.95194803176527,2573.88,2896.1,1.0773957907608969,False,False,-223.53000000000065,6296.370000000001,6610.680956047952,-591.5695274765244,False,False,-0.1318526794257061,0,False,normal,1776.624285714286,none
2021-12-04,4992.27,23,217.05521739130432,5,12,1,3177.274285714286,1397.9557119219633,2619.37,4.305939183231722,4786.18,3818.24,1.2124987260748399,False,False,-223.53000000000065,6296.370000000001,7371.141421480175,-1016.5928500516034,False,False,-0.10652266204432309,0,False,normal,1814.9957142857143,none
2021-12-05,3889.03,26,149.5780769230769,6,12,1,3392.2942857142853,1371.0812888721255,3757.73,-22.098964999889837,4992.27,2383.89,0.48926634043868894,False,False,-223.53000000000065,6296.370000000001,7505.538152330661,-720.9495809020909,False,False,-0.019097097474826463,0,False,normal,496.73571428571495,none
2021-12-06,3662.21,20,183.1105,0,12,0,3754.381428571429,940.3410725268636,3757.73,-5.832302656446475,3889.03,1127.6,0.34057378967005125,False,False,-223.53000000000065,6296.370000000001,6575.404646152019,933.358210990838,False,False,-0.16346526238874343,0,False,normal,92.1714285714288,none
2021-12-07,3298.95,21,157.09285714285713,1,12,0,3688.8414285714284,955.9276583582588,3662.21,-9.919147181619847,3662.21,3757.73,0.10243757596660655,False,False,-223.53000000000065,6296.370000000001,6556.624403646205,821.058453496652,False,False,-0.11418168718098626,0,False,normal,389.8914285714286,none
2021-12-08,4872.52,24,203.02166666666665,2,12,0,4010.7200000000003,914.2274743191798,3889.03,47.699116385516625,3298.95,2619.37,1.1339962441308122,False,False,-223.53000000000065,6296.370000000001,6753.40242295754,1268.0375770424607,False,False,-0.09654946323935876,0,False,normal,861.8000000000002,none
2021-12-09,3673.53,17,216.09,3,12,0,4167.812857142858,694.1796115971525,3889.03,-24.607184783233315,4872.52,2573.88,0.34799465059369555,False,False,-223.53000000000065,6296.370000000001,6250.351691934316,2085.2740223514,False,False,-0.17660907480234223,0,False,normal,494.28285714285767,none
2021-12-10,4433.44,20,221.672,4,12,0,4117.421428571429,653.4162509567044,3889.03,20.686097568278996,3673.53,4786.18,0.846155995512994,False,False,-223.53000000000065,6296.370000000001,6077.670181441542,2157.1726757013157,False,False,-0.15391384477013154,0,False,normal,316.0185714285708,none
2021-12-11,3645.73,16,227.858125,5,12,1,3925.058571428571,541.5756766580673,3673.53,-17.767467248908286,4433.44,4992.27,0.3297702748271487,False,False,-223.53000000000065,6296.370000000001,5549.785601402773,2300.3315414543695,False,False,-0.16597406301361378,0,False,normal,279.3285714285712,none
2021-12-12,2107.25,12,175.60416666666666,6,12,1,3670.5185714285717,876.4912002301966,3662.21,-42.19950462595968,3645.73,3889.03,-0.6787850355799299,False,False,-223.53000000000065,6296.370000000001,6299.992172119161,1041.044970737982,False,False,-0.16498443931500317,0,False,normal,1563.2685714285717,none
2021-12-13,2386.18,15,159.07866666666666,0,12,0,3488.2285714285713,1002.1867731354434,3645.73,13.23668288053148,2107.25,3662.21,-0.4959316135452942,False,False,-223.53000000000065,6296.370000000001,6494.788890834901,481.6682520222407,False,False,-0.16417863752999962,0,False,normal,1102.0485714285714,none
2021-12-14,9544.388157530711,13,204.4576923076923,1,12,0,4380.434022504387,2486.4733578475802,3673.53,299.9860931501694,2386.18,3298.95,4.196653828109371,True,True,-223.53000000000065,6296.370000000001,11839.854096047127,-3078.9860510383533,False,True,0.05113343568645312,3,True,spike,5163.954135026324,high
2021-12-15,4390.37,23,190.88565217391303,2,12,0,4311.555451075816,2477.230942904517,3673.53,-54.00050870169283,9544.388157530711,4872.52,0.8179213241365494,False,False,-223.53000000000065,6296.370000000001,11743.248279789368,-3120.137377637736,False,False,-0.12542466677719716,0,False,normal,78.81454892418424,none
2021-12-16,3366.75,19,177.19736842105263,3,12,0,4267.729736790102,2493.0628711966306,3645.73,-23.31511922685332,4390.37,3673.53,0.14688407513825658,False,False,-223.53000000000065,6296.370000000001,11746.918350379994,-3211.4588767997893,False,False,-0.17033726604175103,0,False,normal,900.9797367901019,none
2021-12-17,3586.02,16,224.12625,4,12,0,4146.6697367901015,2504.2249129267,3586.02,6.512809088883942,3366.75,4433.44,0.2906272001141809,False,False,-223.53000000000065,6296.370000000001,11659.344475570202,-3366.005001989999,False,False,-0.17510812063075049,0,False,normal,560.6497367901015,none
2021-12-18,4152.84,15,276.856,5,12,1,4219.114022504387,2494.6347333714884,3586.02,15.80638144795623,3586.02,3645.73,0.6622077998261956,False,False,-223.53000000000065,6296.370000000001,11703.018222618852,-3264.790177610078,False,False,-0.0861199253097506,0,False,normal,66.27402250438718,none
2021-12-19,5137.78,27,190.2881481481481,6,12,1,4652.046879647244,2324.1907636409387,4152.84,23.717263366756235,4152.84,2107.25,1.3078882554917535,False,False,-223.53000000000065,6296.370000000001,11624.61917057006,-2320.525411275572,False,False,-0.038312152276103295,0,False,normal,485.7331203527556,none
2021-12-20,3494.19,20,174.7095,0,12,0,4810.334022504388,2177.241080475858,4152.84,-31.990275955762993,5137.78,2386.18,0.23042776030691534,False,False,-223.53000000000065,6296.370000000001,11342.057263931962,-1721.3892189231856,False,False,-0.16231219680204217,0,False,normal,1316.1440225043875,none
2021-12-21,3292.49,22,149.65863636363636,1,12,0,3917.2057142857147,677.1394531128196,3586.02,-5.772439392248286,3494.19,9544.388157530711,0.09820270303668237,False,False,-223.53000000000065,6296.370000000001,5948.624073624173,1885.7873549472558,False,False,-0.08628379533419256,0,False,normal,624.715714285715,none
2021-12-22,4620.89,19,243.2047368421053,2,12,0,3950.137142857143,708.8491627917048,3586.02,40.34636399806835,3292.49,4390.37,0.9690394213201593,False,False,-223.53000000000065,6296.370000000001,6076.684631232258,1823.5896544820284,False,False,-0.12678996299295314,0,False,normal,670.7528571428575,none
2021-12-23,3368.09,18,187.1161111111111,3,12,0,3950.328571428571,708.6655152568878,3586.02,-27.111660307862774,4620.89,3366.75,0.14776251627232762,False,False,-223.53000000000065,6296.370000000001,6076.325117199234,1824.3320256579077,False,False,-0.17504758962821848,0,False,normal,582.238571428571,none
2021-12-24,2749.14,15,183.276,4,12,0,3830.7742857142853,838.9796911895979,3494.19,-18.376884228153056,3368.09,3586.02,-0.2579920657673879,False,False,-223.53000000000065,6296.370000000001,6347.71335928308,1313.8352121454914,False,False,-0.1862440427154728,0,False,normal,1081.6342857142854,none
2021-12-25,3064.92,20,153.246,5,12,1,3675.3571428571436,869.5829055686185,3368.09,11.4865012331129,2749.14,4152.84,-0.05098151254580071,False,False,-223.53000000000065,6296.370000000001,6284.105859562998,1066.6084261512883,False,False,-0.13233285137811668,0,False,normal,610.4371428571435,none
2021-12-26,5343.8,24,222.65833333333333,6,12,1,3704.7885714285717,928.7988721538719,3368.09,74.35365360270416,3064.92,5137.78,1.4429453020897378,False,False,-223.53000000000065,6296.370000000001,6491.185187890187,918.3919549669558,False,False,-0.0694683717648189,0,False,normal,1639.0114285714285,none
2021-12-27,3940.95,16,246.309375,0,12,0,3768.611428571429,927.2639890097673,3368.09,-26.251918110707738,5343.8,3494.19,0.5233026566185126,False,False,-223.53000000000065,6296.370000000001,6550.4033956007315,986.8194615421266,False,False,-0.13780497634989625,0,False,normal,172.33857142857096,none
2022-01-01,2424.8,13,186.52307692307693,5,1,1,3644.655714285714,1051.2289188509744,3368.09,-38.4716882985067,3940.95,3292.49,-0.4706141533976668,False,False,-223.53000000000065,6296.370000000001,6798.342470838637,490.96895773279084,False,False,-0.18584554775724316,0,False,normal,1219.855714285714,none
2022-01-02,2677.21,16,167.325625,6,1,1,3366.9871428571428,1006.1239502452734,3064.92,10.409518310788513,2424.8,4620.89,-0.3051459991806146,False,False,-223.53000000000065,6296.370000000001,6385.358993592963,348.6152921213229,False,False,-0.16835914599668367,0,False,normal,689.7771428571427,none
2022-01-03,983.29,8,122.91125,0,1,0,3026.3014285714285,1350.5095322806703,2749.14,-63.271838966685465,2677.21,3368.09,-1.415600481139924,False,False,-223.53000000000065,6296.370000000001,7077.830025413439,-1025.2271682705828,False,False,-0.027643875418002173,0,False,normal,2043.0114285714285,none
2022-01-04,1455.08,10,145.50799999999998,1,1,0,2841.4357142857148,1477.382086359259,2677.21,47.98075847410224,983.29,2749.14,-1.1063170911075835,False,False,-223.53000000000065,6296.370000000001,7273.581973363491,-1590.7105447920617,False,False,-0.11318834754522389,0,False,normal,1386.3557142857148,none
2022-01-05,2186.06,12,182.17166666666665,2,1,0,2715.8842857142854,1492.491035538204,2424.8,50.23641311817908,1455.08,3064.92,-0.6271208969410254,False,False,-223.53000000000065,6296.370000000001,7193.357392328898,-1761.588820900327,False,False,-0.16885620850303623,0,False,normal,529.8242857142855,none
2022-01-06,3231.72,20,161.58599999999998,3,1,0,2414.1585714285716,1007.3110726984689,2424.8,47.83308783839417,2186.06,5343.8,0.05836474205347937,False,False,-223.53000000000065,6296.370000000001,5436.091789523978,-607.7746466668355,False,False,-0.14222952065128047,0,False,normal,817.5614285714282,none
2022-01-07,868.73,6,144.78833333333333,4,1,0,1975.27,894.1428613668571,2186.06,-73.11864889284962,3231.72,3940.95,-1.4907006425721396,False,False,-223.53000000000065,6296.370000000001,4657.698584100572,-707.1585841005713,False,False,-0.023617618046051336,0,False,normal,1106.54,none
2022-01-08,863.43,6,143.905,5,1,1,1752.217142857143,955.9281409832967,1455.08,-0.6100859875910913,868.73,2424.8,-1.494175073923316,False,False,-223.53000000000065,6296.370000000001,4620.001565807033,-1115.567280092747,False,False,-0.02262909254553458,0,False,normal,888.7871428571431,none
2022-01-09,2556.07,11,232.37,6,1,1,1734.9114285714288,937.3066805378718,1455.08,196.03673719930978,863.43,2677.21,-0.38455969991296945,False,False,-223.53000000000065,6296.370000000001,4546.831470185044,-1077.0086130421867,False,False,-0.15143698441912357,0,False,normal,821.1585714285713,none
2022-01-10,2299.39,17,135.25823529411764,0,1,0,1922.9257142857143,892.3301485970393,2186.06,-10.041978506065963,2556.07,983.29,-0.5528270658035168,False,False,-223.53000000000065,6296.370000000001,4599.916160076832,-754.0647315054036,False,False,-0.10517693086126528,0,False,normal,376.46428571428555,none
2022-01-11,3100.19,15,206.67933333333332,1,1,0,2157.941428571429,962.458955738339,2299.39,34.826627931755816,2299.39,1455.08,-0.027860155233350996,False,False,-223.53000000000065,6296.370000000001,5045.3182957864465,-729.4354386435884,False,False,-0.18374317941371598,0,False,normal,942.2485714285713,none
2022-01-12,2923.73,12,243.64416666666668,2,1,0,2263.322857142857,1005.4740351813138,2556.07,-5.691909205564826,3100.19,2186.06,-0.1435390526349637,False,False,-223.53000000000065,6296.370000000001,5279.744962686798,-753.099248401084,False,False,-0.1461229243994016,0,False,normal,660.4071428571428,none
2022-01-13,3571.68,16,223.23,3,1,0,2311.8885714285716,1066.4085520479182,2556.07,22.161759122764412,2923.73,3231.72,0.2812265688734513,False,False,-223.53000000000065,6296.370000000001,5511.114227572326,-887.3370847151828,False,False,-0.17450911717678314,0,False,normal,1259.7914285714282,none
2022-01-14,3712.69,13,285.59153846153845,4,1,0,2718.1685714285713,961.5488469552377,2923.73,3.9480020606549315,3571.68,868.73,0.37366610940729145,False,False,-223.53000000000065,6296.370000000001,5602.8151122942845,-166.47796943714184,False,False,-0.07760274948081647,0,False,normal,994.5214285714287,none
2022-01-15,3387.5,12,282.2916666666667,5,1,1,3078.75,523.6528329914797,3100.19,-8.758878333499432,3712.69,863.43,0.16048680165465384,False,False,-223.53000000000065,6296.370000000001,4649.708498974439,1507.7915010255608,False,False,-0.07999995592240172,0,False,normal,308.75,none
2022-01-16,3366.46,17,198.02705882352944,6,1,1,3194.52,476.2768012406285,3366.46,-0.62110701107011,3387.5,2556.07,0.14669396474356958,False,False,-223.53000000000065,6296.370000000001,4623.350403721885,1765.6895962781145,False,False,-0.17950038580606714,0,False,normal,171.94000000000005,none
2022-01-17,1445.65,6,240.9416666666667,0,1,0,3072.557142857143,765.3105620969473,3366.46,-57.05726490140979,3366.46,2299.39,-1.1124989567003363,False,False,-223.53000000000065,6296.370000000001,5368.488829147985,776.6254565663012,False,False,-0.03395243758783917,0,False,normal,1626.9071428571428,none
2022-01-18,8542.128081224742,15,213.126,1,1,0,3849.9768687463916,2206.013531326456,3387.5,490.8849362725931,1445.65,3100.19,3.539619142986789,True,True,-223.53000000000065,6296.370000000001,10468.017462725758,-2768.0637252329757,False,True,0.021755009559815353,3,True,spike,4692.151212478351,high
2022-01-19,4870.23,23,211.7491304347826,2,1,0,4128.0482973178205,2192.437431894335,3571.68,-42.98575303846624,8542.128081224742,2923.73,1.1324950275658696,False,False,-223.53000000000065,6296.370000000001,10705.360593000825,-2449.2639983651843,False,False,-0.11419608440178636,0,False,normal,742.1817026821791,none
2022-01-20,3568.02,10,356.802,3,1,0,4127.5254401749635,2192.5926606990406,3568.02,-26.738162263383856,4870.23,3571.68,0.27882724458188446,False,False,-223.53000000000065,6296.370000000001,10705.303422272085,-2450.2525419221583,False,True,0.04668628830937693,1,False,normal,559.5054401749635,none
2022-01-21,2719.94,11,247.26727272727277,4,1,0,3985.7040116035346,2255.1123608466783,3387.5,-23.768925062079248,3568.02,3712.69,-0.2771342158531131,False,False,-223.53000000000065,6296.370000000001,10751.04109414357,-2779.6330709364997,False,False,-0.1448832372715813,0,False,normal,1265.7640116035345,none
2022-01-22,1071.1,8,133.88750000000002,5,1,1,3654.7897258892485,2512.758418345236,3366.46,-60.62045486297492,2719.94,3387.5,-1.3580363647348714,False,False,-223.53000000000065,6296.370000000001,11193.064980924955,-3883.4855291464587,False,False,-0.05822741556175781,0,False,normal,2583.6897258892486,none
2022-01-23,2258.92,11,205.35636363636365,6,1,1,3496.569725889249,2568.1969192350966,2719.94,110.8972084772664,1071.1,3366.46,-0.5793572991586298,False,False,-223.53000000000065,6296.370000000001,11201.160483594538,-4208.021031816041,False,False,-0.16372366556186002,0,False,normal,1237.649725889249,none
2022-01-24,1339.31,10,133.93099999999998,0,1,0,3481.37829731782,2582.624467545875,2719.94,-40.710162378481755,2258.92,1445.65,-1.1822104717728033,False,False,-223.53000000000065,6296.370000000001,11229.251699955446,-4266.495105319806,False,False,-0.08935342876098651,0,False,normal,2142.06829731782,none
2022-01-25,3113.29,19,163.85736842105263,1,1,0,2705.8299999999995,1312.355981381066,2719.94,132.4547714868104,1339.31,8542.128081224742,-0.01927240981817976,False,False,-223.53000000000065,6296.370000000001,6642.897944143197,-1231.237944143198,False,False,-0.15015450511820994,0,False,normal,407.4600000000005,none
2022-01-26,3295.64,15,219.7093333333333,2,1,0,2480.8885714285716,969.7703579787714,2719.94,5.857147904628213,3113.29,4870.23,0.1002676952548343,False,False,-223.53000000000065,6296.370000000001,5390.199645364886,-428.4225025077426,False,False,-0.183503301343454,0,False,normal,814.7514285714283,none
2022-01-27,2729.62,14,194.97285714285712,3,1,0,2361.117142857143,858.5184426423982,2719.94,-17.174812782949587,3295.64,3568.02,-0.27078846198907824,False,False,-223.53000000000065,6296.370000000001,4936.672470784337,-214.43818507005153,False,False,-0.1861188043238829,0,False,normal,368.502857142857,none
2022-02-01,2123.58,9,235.9533333333333,1,2,0,2275.922857142857,846.481648289235,2258.92,-22.202357837354647,2729.62,2719.94,-0.6680798536997965,False,False,-223.53000000000065,6296.370000000001,4815.367802010562,-263.522087724848,False,False,-0.1200730066142886,0,False,normal,152.34285714285716,none
2022-02-02,1210.64,7,172.94857142857146,2,2,0,2295.8571428571427,814.4154246802594,2258.92,-42.99061019598979,2123.58,1071.1,-1.2665604872361689,False,False,-223.53000000000065,6296.370000000001,4739.10341689792,-147.38913118363553,False,False,-0.08462512184791349,0,False,normal,1085.2171428571426,none
2022-02-03,1440.07,11,130.91545454545454,3,2,0,2178.8785714285714,877.0076284242159,2123.58,18.9511332848741,1210.64,2258.92,-1.1161569429153484,False,False,-223.53000000000065,6296.370000000001,4809.901456701219,-452.14431384407635,False,False,-0.07483785036485441,0,False,normal,738.8085714285714,none
2022-02-04,2732.23,13,210.1715384615385,4,2,0,2377.867142857143,810.2470341756658,2729.62,89.72897150832947,1440.07,1339.31,-0.2690774684368952,False,False,-223.53000000000065,6296.370000000001,4808.608245384141,-52.873959669854685,False,False,-0.17855500116427947,0,False,normal,354.36285714285714,none
