customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_avg,segment,cluster,cluster_label
CUST_00747,2023-10-06 13:08:00,5,967.98,82,4,4,4,444,4.0,Loyal Customers,1,Cluster_1_High
CUST_00748,2023-07-10 12:25:00,1,117.77,170,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_00749,2023-09-16 17:37:00,5,564.8199999999999,102,4,4,2,442,3.3333333333333335,Loyal Customers,1,Cluster_1_High
CUST_00750,2022-01-13 16:17:00,3,1019.6700000000001,713,1,2,4,124,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_00751,2023-10-13 14:41:00,5,560.49,75,4,4,2,442,3.3333333333333335,Loyal Customers,1,Cluster_1_High
CUST_00752,2023-09-26 06:24:00,5,1410.66,92,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00753,2023-09-06 22:48:00,5,1080.82,112,3,4,4,344,3.6666666666666665,At Risk,1,Cluster_1_High
CUST_00754,2023-12-22 08:52:00,8,1594.1,5,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00755,2023-03-09 19:35:00,8,2645.1800000000003,293,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_00756,2023-11-11 19:11:00,3,511.16,46,4,2,2,422,2.6666666666666665,Promising,1,Cluster_1_High
CUST_00757,2023-01-16 09:11:00,3,467.24,345,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_00758,2023-12-14 12:30:00,6,1878.2299999999998,13,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00759,2021-12-19 21:18:00,1,193.70000000000002,738,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00760,2023-08-14 14:52:00,4,545.27,135,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_00761,2023-02-18 18:33:00,6,1237.58,312,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_00762,2023-11-22 18:31:00,5,956.22,35,5,4,4,544,4.333333333333333,Champions,1,Cluster_1_High
CUST_00763,2023-06-10 10:10:00,5,1841.5,200,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_00764,2023-12-14 12:02:00,8,1779.73,13,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00765,2022-09-25 18:58:00,2,135.84,458,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00766,2022-11-25 19:13:00,3,602.4300000000001,397,2,2,3,223,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_00767,2022-07-15 19:02:00,1,106.47,530,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00768,2023-09-07 15:44:00,4,630.86,111,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_00769,2023-08-10 15:29:00,4,1203.76,139,3,3,5,335,3.6666666666666665,Need Attention,1,Cluster_1_High
CUST_00770,2023-12-05 17:51:00,5,948.33,22,5,4,4,544,4.333333333333333,Champions,1,Cluster_1_High
CUST_00771,2023-03-14 22:23:00,3,865.5200000000001,288,2,2,4,224,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_00772,2022-12-13 13:52:00,3,603.61,379,2,2,3,223,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_00773,2023-03-06 13:05:00,3,498.53000000000003,296,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_00774,2022-05-03 20:09:00,2,252.75,603,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00775,2023-05-25 18:57:00,5,1494.66,216,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00776,2023-12-12 11:58:00,2,242.6,15,5,1,1,511,2.3333333333333335,New Customers,0,Cluster_2_Mid
CUST_00777,2023-08-02 19:42:00,6,1462.62,147,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_00778,2023-10-23 10:50:00,6,979.9700000000001,65,4,5,4,454,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00779,2021-06-16 10:18:00,2,286.8,924,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00780,2023-12-25 15:48:00,4,407.34000000000003,2,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00781,2022-11-16 15:29:00,2,365.09000000000003,406,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00782,2023-10-16 06:32:00,3,702.26,72,4,2,3,423,3.0,Promising,1,Cluster_1_High
CUST_00783,2023-07-24 19:17:00,2,600.98,156,3,1,3,313,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00784,2023-11-14 16:14:00,5,1404.4299999999998,43,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00786,2023-07-03 12:25:00,2,416.48,177,3,1,2,312,2.0,About to Sleep,0,Cluster_2_Mid
CUST_00787,2023-03-15 20:07:00,1,215.31,287,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00788,2022-09-17 10:44:00,2,753.0,466,1,1,3,113,1.6666666666666667,Lost,0,Cluster_2_Mid
CUST_00789,2023-09-08 12:21:00,12,2874.02,110,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_00790,2022-05-25 06:43:00,3,613.89,581,1,2,3,123,2.0,Hibernating,0,Cluster_2_Mid
CUST_00791,2022-05-18 19:54:00,2,164.42,588,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00792,2023-10-27 17:55:00,4,575.9399999999999,61,4,3,2,432,3.0,Potential Loyalist,1,Cluster_1_High
CUST_00793,2023-07-22 06:25:00,4,731.79,158,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_00794,2021-12-04 08:51:00,1,64.12,753,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00795,2023-08-02 14:53:00,5,2367.11,147,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_00796,2023-04-23 19:36:00,5,706.78,248,2,4,3,243,3.0,Cannot Lose,1,Cluster_1_High
CUST_00797,2023-03-06 16:43:00,3,671.3100000000001,296,2,2,3,223,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_00798,2023-11-10 07:28:00,6,736.9100000000001,47,4,5,3,453,4.0,Loyal Customers,1,Cluster_1_High
CUST_00799,2021-03-24 07:15:00,3,488.15999999999997,1008,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00800,2022-08-04 11:55:00,3,496.15,510,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00802,2023-08-13 11:19:00,3,711.63,136,3,2,3,323,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_00803,2023-08-04 16:02:00,3,847.1300000000001,145,3,2,4,324,3.0,Need Attention,1,Cluster_1_High
CUST_00804,2023-08-07 18:26:00,8,1866.31,142,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_00805,2022-08-23 19:29:00,3,448.18,491,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00806,2023-12-09 20:48:00,8,1646.62,18,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00807,2023-02-04 09:45:00,1,239.54,326,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00808,2022-12-22 22:52:00,3,425.77,370,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_00809,2023-12-25 19:47:00,4,1113.45,2,5,3,4,534,4.0,Potential Loyalist,1,Cluster_1_High
CUST_00810,2023-10-01 07:05:00,3,539.73,87,4,2,2,422,2.6666666666666665,Promising,1,Cluster_1_High
CUST_00811,2023-11-20 16:44:00,5,1161.5900000000001,37,5,4,4,544,4.333333333333333,Champions,1,Cluster_1_High
CUST_00812,2023-11-18 10:35:00,4,442.06,39,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00813,2022-12-20 07:31:00,6,804.5400000000001,372,2,5,3,253,3.3333333333333335,Cannot Lose,1,Cluster_1_High
CUST_00814,2022-12-19 22:17:00,1,169.82999999999998,373,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00815,2021-04-03 13:13:00,1,421.48,998,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00816,2022-11-11 18:50:00,3,535.65,411,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00817,2021-09-17 08:26:00,2,303.21000000000004,831,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00818,2023-03-24 12:54:00,2,172.96,278,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00819,2023-05-04 06:00:00,5,1558.4900000000002,237,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00820,2023-11-05 21:29:00,6,1230.35,52,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_00821,2022-11-22 15:43:00,1,52.68000000000001,400,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00822,2023-06-26 06:55:00,3,803.1600000000001,184,3,2,3,323,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_00823,2023-12-04 15:38:00,3,254.26,23,5,2,1,521,2.6666666666666665,New Customers,0,Cluster_2_Mid
CUST_00824,2021-07-12 16:27:00,2,365.75,898,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00825,2023-06-08 19:16:00,4,526.44,202,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_00826,2023-04-01 21:14:00,5,1500.38,270,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00827,2023-09-20 13:37:00,5,1292.4099999999999,98,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00828,2023-11-26 17:56:00,1,281.25,31,5,1,1,511,2.3333333333333335,New Customers,0,Cluster_2_Mid
CUST_00829,2021-04-21 21:31:00,1,96.72999999999999,980,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00830,2022-11-15 06:43:00,3,511.44,407,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00831,2023-12-21 17:01:00,4,1817.19,6,5,3,5,535,4.333333333333333,Potential Loyalist,1,Cluster_1_High
CUST_00832,2023-01-17 11:17:00,4,446.31000000000006,344,2,3,2,232,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00833,2022-09-06 13:36:00,3,391.99,477,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00834,2022-11-03 17:00:00,4,680.96,419,1,3,3,133,2.3333333333333335,Hibernating,1,Cluster_1_High
CUST_00835,2023-05-19 10:57:00,3,427.43,222,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_00836,2023-07-05 14:47:00,2,791.43,175,3,1,3,313,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00837,2023-06-14 06:14:00,4,558.75,196,3,3,2,332,2.6666666666666665,Need Attention,1,Cluster_1_High
CUST_00838,2023-04-13 16:09:00,5,541.36,258,2,4,2,242,2.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00839,2022-11-03 19:15:00,3,317.34,419,1,2,1,121,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00840,2022-05-20 21:03:00,2,665.71,586,1,1,3,113,1.6666666666666667,Lost,0,Cluster_2_Mid
CUST_00841,2023-09-06 15:38:00,1,132.59,112,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_00842,2023-05-24 11:39:00,4,678.18,217,2,3,3,233,2.6666666666666665,About to Sleep,1,Cluster_1_High
CUST_00843,2023-01-27 06:07:00,4,383.39,334,2,3,2,232,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00844,2023-07-12 17:35:00,4,712.68,168,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_00845,2023-08-10 21:02:00,8,991.3,139,3,5,4,354,4.0,At Risk,1,Cluster_1_High
CUST_00846,2021-11-11 17:32:00,2,150.51000000000002,776,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00847,2022-03-23 15:37:00,2,149.79,644,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00848,2021-11-11 13:26:00,2,288.22,776,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00849,2023-11-04 14:56:00,5,1372.23,53,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00850,2023-06-17 15:15:00,6,1025.76,193,3,5,4,354,4.0,At Risk,1,Cluster_1_High
CUST_00851,2023-05-04 10:49:00,6,1008.3000000000001,237,2,5,4,254,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00852,2023-12-24 19:31:00,8,1140.77,3,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_00853,2023-10-15 07:09:00,8,2059.75,73,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_00854,2023-04-22 12:18:00,8,1176.8,249,2,5,4,254,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00855,2023-12-06 06:51:00,5,547.15,21,5,4,2,542,3.6666666666666665,Champions,1,Cluster_1_High
CUST_00856,2023-11-07 19:52:00,3,394.46999999999997,50,4,2,2,422,2.6666666666666665,Promising,0,Cluster_2_Mid
CUST_00857,2022-08-08 09:12:00,4,689.0899999999999,506,1,3,3,133,2.3333333333333335,Hibernating,1,Cluster_1_High
CUST_00858,2023-12-23 14:25:00,2,358.22,4,5,1,2,512,2.6666666666666665,New Customers,1,Cluster_1_High
CUST_00859,2023-11-04 22:03:00,3,280.38,53,4,2,1,421,2.3333333333333335,Promising,0,Cluster_2_Mid
CUST_00860,2023-12-25 06:31:00,8,887.74,2,5,5,4,554,4.666666666666667,Champions,1,Cluster_1_High
CUST_00861,2023-09-03 08:04:00,4,754.97,115,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_00862,2023-07-15 11:27:00,2,583.02,165,3,1,3,313,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00863,2023-07-17 08:26:00,2,230.67000000000002,163,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_00864,2023-10-27 21:16:00,1,60.849999999999994,61,4,1,1,411,2.0,Promising,0,Cluster_2_Mid
CUST_00865,2023-12-01 18:09:00,4,472.49,26,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00866,2023-11-17 18:26:00,7,1682.1999999999998,40,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00867,2022-10-10 07:06:00,1,203.18,443,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00868,2021-11-01 16:35:00,1,105.48,786,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00869,2023-10-13 10:25:00,2,437.15,75,4,1,2,412,2.3333333333333335,Promising,0,Cluster_2_Mid
CUST_00870,2022-06-04 12:00:00,2,437.16999999999996,571,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00871,2022-11-03 20:59:00,4,581.6700000000001,419,1,3,3,133,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_00872,2023-11-20 12:59:00,3,726.05,37,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_00873,2023-01-25 20:54:00,2,193.88,336,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00874,2023-12-11 12:11:00,4,418.16,16,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00875,2023-07-22 08:43:00,4,965.28,158,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_00876,2023-08-10 12:48:00,5,1548.6799999999998,139,3,4,5,345,4.0,At Risk,1,Cluster_1_High
CUST_00877,2023-11-05 15:08:00,5,864.42,52,4,4,4,444,4.0,Loyal Customers,1,Cluster_1_High
CUST_00878,2023-06-17 12:11:00,1,662.36,193,3,1,3,313,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00879,2023-12-02 14:12:00,4,655.64,25,5,3,3,533,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_00880,2022-08-09 06:30:00,3,470.70000000000005,505,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00881,2023-07-04 15:49:00,4,586.74,176,3,3,3,333,3.0,Need Attention,1,Cluster_1_High
CUST_00882,2023-05-24 07:20:00,4,1049.1100000000001,217,2,3,4,234,3.0,About to Sleep,1,Cluster_1_High
CUST_00883,2022-10-25 18:38:00,5,1192.38,428,1,4,5,145,3.3333333333333335,Lost,1,Cluster_1_High
CUST_00884,2023-10-23 11:58:00,5,1316.43,65,4,4,5,445,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00885,2022-12-20 18:35:00,2,479.09000000000003,372,2,1,2,212,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00886,2023-09-21 07:38:00,4,727.1000000000001,97,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00887,2023-12-17 12:47:00,9,1807.1299999999999,10,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00888,2023-12-19 12:14:00,10,2210.89,8,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00889,2022-04-26 10:55:00,2,465.72,610,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00890,2022-12-03 07:47:00,3,1069.75,389,2,2,4,224,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_00891,2023-11-12 20:05:00,2,665.77,45,4,1,3,413,2.6666666666666665,Promising,0,Cluster_2_Mid
CUST_00892,2023-08-22 06:06:00,10,2089.36,127,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_00893,2023-03-09 08:35:00,5,1215.22,293,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00894,2023-12-10 08:20:00,4,408.37,17,5,3,2,532,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00895,2023-12-19 15:00:00,7,1977.54,8,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00896,2022-07-07 07:53:00,1,287.43,538,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00897,2023-06-25 13:38:00,4,943.1599999999999,185,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_00898,2022-08-14 17:49:00,4,867.3199999999999,500,1,3,4,134,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_00899,2021-05-18 14:46:00,2,407.4,953,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00900,2022-11-02 15:45:00,1,281.28,420,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00901,2023-11-08 16:48:00,7,838.46,49,4,5,4,454,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00902,2022-07-17 12:20:00,3,592.44,528,1,2,3,123,2.0,Hibernating,0,Cluster_2_Mid
CUST_00903,2023-11-17 20:23:00,5,545.48,40,5,4,2,542,3.6666666666666665,Champions,1,Cluster_1_High
CUST_00904,2023-08-23 11:04:00,5,534.9,126,3,4,2,342,3.0,At Risk,1,Cluster_1_High
CUST_00905,2023-12-15 08:03:00,3,254.49,12,5,2,1,521,2.6666666666666665,New Customers,0,Cluster_2_Mid
CUST_00906,2023-06-21 06:50:00,2,385.6,189,3,1,2,312,2.0,About to Sleep,0,Cluster_2_Mid
CUST_00907,2021-03-23 09:32:00,2,412.15000000000003,1009,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00908,2021-06-15 12:26:00,1,227.18,925,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00909,2023-11-26 10:33:00,3,594.4,31,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_00910,2023-11-01 14:46:00,4,749.52,56,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00911,2023-08-15 12:26:00,10,1919.6000000000001,134,3,5,5,355,4.333333333333333,At Risk,1,Cluster_1_High
CUST_00912,2023-12-15 06:52:00,7,1773.77,12,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00913,2023-10-01 21:24:00,7,1752.9999999999998,87,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_00914,2021-05-07 06:37:00,1,601.8199999999999,964,1,1,3,113,1.6666666666666667,Lost,0,Cluster_2_Mid
CUST_00915,2023-12-11 17:36:00,6,1785.32,16,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00916,2023-11-08 19:28:00,4,745.66,49,4,3,3,433,3.3333333333333335,Potential Loyalist,1,Cluster_1_High
CUST_00917,2022-12-26 10:55:00,5,1231.25,366,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00918,2023-07-01 20:08:00,2,241.39,179,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_00919,2023-11-23 08:28:00,2,263.7,34,5,1,1,511,2.3333333333333335,New Customers,0,Cluster_2_Mid
CUST_00920,2023-11-11 10:16:00,7,1678.8700000000001,46,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_00921,2021-09-07 19:00:00,1,385.91999999999996,841,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00922,2023-08-03 16:21:00,4,371.1,146,3,3,2,332,2.6666666666666665,Need Attention,0,Cluster_2_Mid
CUST_00923,2022-06-27 08:46:00,4,836.78,548,1,3,4,134,2.6666666666666665,Hibernating,1,Cluster_1_High
CUST_00924,2022-03-14 17:27:00,6,664.16,653,1,5,3,153,3.0,Lost,1,Cluster_1_High
CUST_00925,2023-08-26 19:37:00,3,901.6999999999999,123,3,2,4,324,3.0,Need Attention,1,Cluster_1_High
CUST_00926,2023-11-24 13:19:00,4,1153.54,33,5,3,4,534,4.0,Potential Loyalist,1,Cluster_1_High
CUST_00927,2023-08-15 17:01:00,2,579.74,134,3,1,2,312,2.0,About to Sleep,0,Cluster_2_Mid
CUST_00928,2023-11-15 17:15:00,4,486.37,42,4,3,2,432,3.0,Potential Loyalist,1,Cluster_1_High
CUST_00929,2023-08-03 13:31:00,6,821.16,146,3,5,4,354,4.0,At Risk,1,Cluster_1_High
CUST_00930,2023-02-21 17:34:00,5,1445.92,309,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00931,2022-12-16 16:26:00,4,465.02,376,2,3,2,232,2.3333333333333335,About to Sleep,0,Cluster_2_Mid
CUST_00932,2023-12-18 11:46:00,4,1311.6799999999998,9,5,3,5,535,4.333333333333333,Potential Loyalist,1,Cluster_1_High
CUST_00933,2023-08-26 15:32:00,1,348.67999999999995,123,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_00934,2022-08-08 13:05:00,5,1048.4199999999998,506,1,4,4,144,3.0,Lost,1,Cluster_1_High
CUST_00935,2023-12-13 07:58:00,3,659.86,14,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_00936,2023-08-05 10:06:00,1,124.62,144,3,1,1,311,1.6666666666666667,About to Sleep,0,Cluster_2_Mid
CUST_00937,2023-07-17 20:57:00,3,485.32,163,3,2,2,322,2.3333333333333335,Need Attention,0,Cluster_2_Mid
CUST_00938,2023-12-04 22:44:00,3,404.78,23,5,2,2,522,3.0,New Customers,1,Cluster_1_High
CUST_00939,2023-09-21 22:56:00,4,873.55,97,4,3,4,434,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_00940,2023-08-17 11:20:00,3,410.07,132,3,2,2,322,2.3333333333333335,Need Attention,0,Cluster_2_Mid
CUST_00941,2023-12-21 20:16:00,2,243.07000000000002,6,5,1,1,511,2.3333333333333335,New Customers,0,Cluster_2_Mid
CUST_00942,2023-09-19 22:04:00,3,1016.8699999999999,99,4,2,4,424,3.3333333333333335,Promising,1,Cluster_1_High
CUST_00943,2023-10-16 10:34:00,4,1058.21,72,4,3,4,434,3.6666666666666665,Potential Loyalist,1,Cluster_1_High
CUST_00944,2023-06-07 20:03:00,4,825.82,203,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_00945,2023-10-20 21:30:00,6,1401.72,68,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_00946,2023-12-25 13:10:00,7,1707.03,2,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00947,2023-12-08 18:32:00,4,886.98,19,5,3,4,534,4.0,Potential Loyalist,1,Cluster_1_High
CUST_00948,2022-04-10 10:41:00,3,897.33,626,1,2,4,124,2.3333333333333335,Hibernating,0,Cluster_2_Mid
CUST_00949,2023-05-13 16:02:00,2,330.17,228,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00950,2023-09-08 11:10:00,5,591.96,110,3,4,3,343,3.3333333333333335,At Risk,1,Cluster_1_High
CUST_00951,2023-01-02 18:30:00,8,1310.9900000000002,359,2,5,5,255,4.0,Cannot Lose,1,Cluster_1_High
CUST_00952,2023-12-01 06:01:00,1,411.46999999999997,26,5,1,2,512,2.6666666666666665,New Customers,0,Cluster_2_Mid
CUST_00953,2023-10-19 11:56:00,7,1771.76,69,4,5,5,455,4.666666666666667,Loyal Customers,1,Cluster_1_High
CUST_00954,2022-12-08 06:32:00,2,235.19,384,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00955,2022-12-15 15:58:00,1,191.0,377,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00956,2023-12-01 06:42:00,9,1687.83,26,5,5,5,555,5.0,Champions,1,Cluster_1_High
CUST_00957,2022-07-24 15:13:00,3,453.88,521,1,2,2,122,1.6666666666666667,Hibernating,0,Cluster_2_Mid
CUST_00958,2023-11-23 12:46:00,5,702.3299999999999,34,5,4,3,543,4.0,Champions,1,Cluster_1_High
CUST_00959,2023-01-08 18:46:00,2,192.91,353,2,1,1,211,1.3333333333333333,Hibernating,0,Cluster_2_Mid
CUST_00960,2023-12-01 19:24:00,3,608.5699999999999,26,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_00961,2023-03-08 16:42:00,5,1451.21,294,2,4,5,245,3.6666666666666665,Cannot Lose,1,Cluster_1_High
CUST_00962,2023-11-14 22:38:00,6,1121.99,43,4,5,4,454,4.333333333333333,Loyal Customers,1,Cluster_1_High
CUST_00963,2023-02-03 13:38:00,3,363.81,327,2,2,2,222,2.0,Hibernating,0,Cluster_2_Mid
CUST_00964,2021-11-13 17:47:00,1,82.75,774,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00965,2023-12-16 20:11:00,3,754.3499999999999,11,5,2,3,523,3.3333333333333335,New Customers,1,Cluster_1_High
CUST_00966,2023-09-27 10:15:00,2,415.91,91,4,1,2,412,2.3333333333333335,Promising,0,Cluster_2_Mid
CUST_00967,2021-06-26 10:02:00,1,452.83000000000004,914,1,1,2,112,1.3333333333333333,Lost,0,Cluster_2_Mid
CUST_00968,2023-10-09 21:47:00,6,748.21,79,4,5,3,453,4.0,Loyal Customers,1,Cluster_1_High
CUST_00969,2023-08-26 14:02:00,4,873.88,123,3,3,4,334,3.3333333333333335,Need Attention,1,Cluster_1_High
CUST_00970,2022-05-02 11:40:00,2,163.13,604,1,1,1,111,1.0,Lost,0,Cluster_2_Mid
CUST_00971,2023-11-07 22:44:00,3,788.11,50,4,2,3,423,3.0,Promising,1,Cluster_1_High
