customer_id,order_count,total_revenue,avg_order_value,avg_review,days_since_first,days_since_last,unique_categories,purchase_frequency,is_churned,avg_inter_order_days
CUST_00724,3,788.1000000000001,262.70000000000005,5.0,816,267,3,0.11029411764705882,1,272.0
CUST_00725,4,485.48,121.37,3.0,963,439,4,0.12461059190031153,1,240.75
CUST_00726,4,838.9,209.725,3.5,1090,123,4,0.11009174311926605,1,272.5
CUST_00727,4,526.78,131.695,4.75,948,502,4,0.12658227848101264,1,237.0
CUST_00728,6,1655.64,275.94,4.4,960,270,6,0.1875,1,160.0
CUST_00729,4,845.8199999999999,211.45499999999998,4.0,255,92,4,0.47058823529411764,1,63.75
CUST_00730,6,1588.1799999999998,264.69666666666666,2.75,1076,154,6,0.16728624535315986,1,179.33333333333334
CUST_00731,1,163.09,163.09,5.0,915,915,1,0.03278688524590164,1,915.0
CUST_00732,4,764.86,191.215,4.666666666666667,1054,10,4,0.11385199240986718,0,263.5
CUST_00733,5,1064.9099999999999,212.98199999999997,3.25,804,73,5,0.18656716417910446,0,160.8
CUST_00734,5,921.7199999999999,184.344,3.8,957,279,5,0.15673981191222572,1,191.4
CUST_00735,5,962.27,192.454,3.3333333333333335,1024,428,5,0.146484375,1,204.8
CUST_00736,4,962.1700000000001,240.54250000000002,3.6666666666666665,951,14,4,0.12618296529968454,0,237.75
CUST_00737,5,1240.04,248.00799999999998,4.0,988,45,5,0.15182186234817815,0,197.6
CUST_00738,3,385.69,128.56333333333333,3.3333333333333335,732,25,3,0.12295081967213116,0,244.0
CUST_00739,12,1465.99,122.16583333333334,3.5555555555555554,957,234,12,0.3761755485893417,1,79.75
CUST_00740,3,541.59,180.53,4.666666666666667,521,105,3,0.1727447216890595,1,173.66666666666666
CUST_00741,5,875.94,175.18800000000002,4.0,915,73,5,0.16393442622950818,0,183.0
CUST_00742,7,1519.83,217.1185714285714,3.6666666666666665,904,308,7,0.2323008849557522,1,129.14285714285714
CUST_00743,4,1191.22,297.805,4.333333333333333,999,278,4,0.12012012012012013,1,249.75
CUST_00744,5,637.18,127.43599999999999,3.6666666666666665,1087,143,5,0.13799448022079117,1,217.4
CUST_00745,7,1337.8700000000001,191.12428571428572,5.0,1088,560,7,0.19301470588235295,1,155.42857142857142
CUST_00746,3,813.3399999999999,271.1133333333333,3.6666666666666665,794,113,3,0.11335012594458439,1,264.6666666666667
CUST_00747,7,1265.5800000000002,180.7971428571429,4.285714285714286,898,82,7,0.23385300668151449,0,128.28571428571428
CUST_00748,2,176.42000000000002,88.21000000000001,5.0,588,170,2,0.1020408163265306,1,294.0
CUST_00749,6,698.65,116.44166666666666,3.8,841,102,6,0.2140309155766944,1,140.16666666666666
CUST_00750,6,1600.6000000000001,266.7666666666667,4.2,1058,431,6,0.17013232514177695,1,176.33333333333334
CUST_00751,5,560.49,112.098,3.0,1008,75,5,0.1488095238095238,0,201.6
CUST_00752,6,1688.18,281.36333333333334,4.0,1009,92,6,0.17839444995044598,1,168.16666666666666
CUST_00753,7,1647.76,235.3942857142857,3.5,843,112,7,0.24911032028469748,1,120.42857142857143
CUST_00754,8,1594.1,199.2625,4.428571428571429,896,5,8,0.26785714285714285,0,112.0
CUST_00755,9,2897.55,321.95000000000005,4.111111111111111,1054,293,9,0.25616698292220114,1,117.11111111111111
CUST_00756,4,676.54,169.135,4.0,768,46,4,0.15625,0,192.0
CUST_00757,5,777.64,155.528,3.75,766,137,5,0.19582245430809397,1,153.2
CUST_00758,8,2578.94,322.3675,4.428571428571429,1043,13,8,0.23010546500479387,0,130.375
CUST_00759,1,193.70000000000002,193.70000000000002,,738,738,1,0.04065040650406504,1,738.0
CUST_00760,5,837.14,167.428,5.0,1089,135,5,0.13774104683195593,1,217.8
CUST_00761,7,1592.71,227.53,4.4,844,188,7,0.24881516587677727,1,120.57142857142857
CUST_00762,5,956.22,191.244,4.0,871,35,5,0.1722158438576349,0,174.2
CUST_00763,6,1966.8,327.8,4.6,793,200,6,0.22698612862547288,1,132.16666666666666
CUST_00764,9,1837.0,204.11111111111111,3.8,1076,13,9,0.25092936802973975,0,119.55555555555556
CUST_00765,2,135.84,67.92,4.5,626,458,2,0.09584664536741214,1,313.0
CUST_00766,4,745.76,186.44,5.0,944,397,4,0.1271186440677966,1,236.0
CUST_00767,2,204.47,102.235,4.5,768,530,2,0.078125,1,384.0
CUST_00768,5,881.48,176.296,4.5,1065,111,5,0.14084507042253522,1,213.0
CUST_00769,4,1203.76,300.94,4.0,986,139,4,0.12170385395537525,1,246.5
CUST_00770,8,1355.55,169.44375,4.5,417,22,8,0.5755395683453237,0,52.125
CUST_00771,3,865.5200000000001,288.5066666666667,4.666666666666667,894,288,3,0.10067114093959731,1,298.0
CUST_00772,4,656.3,164.075,4.0,1078,379,4,0.11131725417439704,1,269.5
CUST_00773,5,726.49,145.298,3.5,951,98,5,0.15772870662460567,1,190.2
CUST_00774,3,344.68,114.89333333333333,4.0,867,603,3,0.10380622837370243,1,289.0
CUST_00775,5,1494.66,298.932,3.25,1010,216,5,0.14851485148514854,1,202.0
CUST_00776,2,242.6,121.3,3.0,127,15,2,0.47244094488188976,0,63.5
CUST_00777,7,1960.04,280.0057142857143,4.0,977,16,7,0.2149437052200614,0,139.57142857142858
CUST_00778,6,979.9700000000001,163.32833333333335,4.666666666666667,946,65,6,0.19027484143763213,0,157.66666666666666
CUST_00779,2,286.8,143.4,4.0,1068,924,2,0.056179775280898875,1,534.0
CUST_00780,4,407.34000000000003,101.83500000000001,4.333333333333333,1011,2,4,0.11869436201780414,0,252.75
CUST_00781,2,365.09000000000003,182.54500000000002,2.5,1009,406,2,0.05946481665014866,1,504.5
CUST_00782,3,702.26,234.08666666666667,4.5,595,72,3,0.1512605042016807,0,198.33333333333334
CUST_00783,4,797.74,199.435,4.75,748,156,4,0.16042780748663102,1,187.0
CUST_00784,6,1633.85,272.30833333333334,4.75,565,43,6,0.3185840707964602,0,94.16666666666667
CUST_00785,1,438.97,438.97,,920,920,1,0.03260869565217391,1,920.0
CUST_00786,4,1066.51,266.6275,4.0,773,177,4,0.1552393272962484,1,193.25
CUST_00787,3,529.74,176.58,3.6666666666666665,742,129,3,0.12129380053908355,1,247.33333333333334
CUST_00788,3,960.51,320.17,3.3333333333333335,980,126,3,0.09183673469387756,1,326.6666666666667
CUST_00789,13,2952.37,227.1053846153846,3.25,853,19,13,0.45720984759671746,0,65.61538461538461
CUST_00790,4,1138.8,284.7,3.3333333333333335,1015,581,4,0.11822660098522167,1,253.75
CUST_00791,3,542.98,180.99333333333334,5.0,859,421,3,0.10477299185098952,1,286.3333333333333
CUST_00792,5,689.4499999999999,137.89,4.2,957,19,5,0.15673981191222572,0,191.4
CUST_00793,7,1229.2299999999998,175.60428571428568,3.8333333333333335,952,158,7,0.22058823529411764,1,136.0
CUST_00794,2,410.15,205.075,3.0,753,44,2,0.0796812749003984,0,376.5
CUST_00795,5,2367.11,473.422,4.0,1081,147,5,0.1387604070305273,1,216.2
CUST_00796,6,772.1700000000001,128.69500000000002,3.5,793,248,6,0.22698612862547288,1,132.16666666666666
CUST_00797,3,671.3100000000001,223.77,2.0,965,296,3,0.09326424870466322,1,321.6666666666667
CUST_00798,7,1039.8300000000002,148.5471428571429,4.0,684,47,7,0.30701754385964913,0,97.71428571428571
CUST_00799,3,488.15999999999997,162.72,4.666666666666667,1078,1008,3,0.08348794063079779,1,359.3333333333333
CUST_00800,4,535.86,133.965,4.5,980,510,4,0.12244897959183675,1,245.0
CUST_00801,2,104.71000000000001,52.355000000000004,4.0,1086,980,2,0.055248618784530384,1,543.0
CUST_00802,7,1620.6200000000001,231.5171428571429,3.6666666666666665,805,9,7,0.2608695652173913,0,115.0
CUST_00803,4,1095.1200000000001,273.78000000000003,2.75,440,145,4,0.27272727272727276,1,110.0
CUST_00804,9,2018.56,224.28444444444443,4.714285714285714,802,24,9,0.33665835411471323,0,89.11111111111111
CUST_00805,7,1755.72,250.81714285714287,3.4,897,76,7,0.23411371237458195,0,128.14285714285714
CUST_00806,10,1945.73,194.573,4.111111111111111,952,18,10,0.31512605042016806,0,95.2
CUST_00807,1,239.54,239.54,5.0,326,326,1,0.09202453987730061,1,326.0
CUST_00808,3,425.77,141.92333333333332,2.6666666666666665,420,370,3,0.21428571428571427,1,140.0
CUST_00809,5,1224.82,244.964,4.2,996,2,5,0.1506024096385542,0,199.2
CUST_00810,4,740.4200000000001,185.10500000000002,4.333333333333333,786,87,4,0.15267175572519084,0,196.5
CUST_00811,6,1362.23,227.03833333333333,4.4,794,37,6,0.22670025188916879,0,132.33333333333334
CUST_00812,6,724.75,120.79166666666667,3.75,1073,39,6,0.16775396085740915,0,178.83333333333334
CUST_00813,9,1212.8200000000002,134.7577777777778,4.166666666666667,1073,137,9,0.2516309412861137,1,119.22222222222223
CUST_00814,1,169.82999999999998,169.82999999999998,5.0,373,373,1,0.08042895442359249,1,373.0
CUST_00815,1,421.48,421.48,3.0,998,998,1,0.030060120240480964,1,998.0
CUST_00816,5,770.0,154.0,4.25,1027,129,5,0.1460564751703992,1,205.4
CUST_00817,2,303.21000000000004,151.60500000000002,4.0,900,831,2,0.06666666666666667,1,450.0
CUST_00818,2,172.96,86.48,5.0,641,278,2,0.093603744149766,1,320.5
CUST_00819,6,1811.93,301.98833333333334,3.4,1064,237,6,0.16917293233082706,1,177.33333333333334
CUST_00820,7,1992.74,284.6771428571429,4.0,773,52,7,0.2716688227684347,0,110.42857142857143
CUST_00821,3,488.17,162.72333333333333,4.0,1057,234,3,0.08514664143803216,1,352.3333333333333
CUST_00822,4,867.03,216.7575,4.0,814,184,4,0.14742014742014742,1,203.5
CUST_00823,3,254.26,84.75333333333333,4.0,737,23,3,0.12211668928086838,0,245.66666666666666
CUST_00824,3,434.77,144.92333333333332,3.5,998,898,3,0.09018036072144289,1,332.6666666666667
CUST_00825,5,584.26,116.852,4.6,1028,202,5,0.14591439688715954,1,205.6
CUST_00826,6,1707.46,284.57666666666665,4.0,834,270,6,0.2158273381294964,1,139.0
CUST_00827,6,1458.65,243.10833333333335,4.0,1040,98,6,0.1730769230769231,1,173.33333333333334
CUST_00828,2,376.55,188.275,3.5,411,31,2,0.14598540145985403,0,205.5
CUST_00829,2,183.51,91.755,5.0,980,49,2,0.06122448979591837,0,490.0
CUST_00830,4,611.51,152.8775,4.0,800,407,4,0.15,1,200.0
CUST_00831,4,1817.19,454.2975,4.5,795,6,4,0.1509433962264151,0,198.75
CUST_00832,5,660.0,132.0,4.666666666666667,1034,103,5,0.1450676982591876,1,206.8
CUST_00833,6,663.37,110.56166666666667,4.75,921,114,6,0.19543973941368079,1,153.5
CUST_00834,7,1375.93,196.5614285714286,3.8,825,222,7,0.2545454545454545,1,117.85714285714286
CUST_00835,4,728.66,182.165,4.0,948,222,4,0.12658227848101264,1,237.0
CUST_00836,4,1406.6299999999999,351.65749999999997,4.25,1012,175,4,0.11857707509881422,1,253.0
CUST_00837,6,1025.43,170.905,4.4,933,196,6,0.19292604501607716,1,155.5
CUST_00838,6,765.35,127.55833333333334,4.75,997,55,6,0.18054162487462386,0,166.16666666666666
CUST_00839,8,912.78,114.0975,2.375,1009,1,8,0.23785926660059464,0,126.125
CUST_00840,2,665.71,332.855,4.5,811,586,2,0.07398273736128236,1,405.5
CUST_00841,5,1062.37,212.474,3.4,711,7,5,0.2109704641350211,0,142.2
CUST_00842,5,778.68,155.736,4.5,861,217,5,0.17421602787456447,1,172.2
CUST_00843,4,383.39,95.8475,4.333333333333333,874,334,4,0.13729977116704806,1,218.5
CUST_00844,5,1010.39,202.078,5.0,1025,168,5,0.14634146341463417,1,205.0
CUST_00845,9,1107.01,123.00111111111111,4.428571428571429,928,139,9,0.29094827586206895,1,103.11111111111111
CUST_00846,3,210.64000000000001,70.21333333333334,4.0,1023,0,3,0.0879765395894428,0,341.0
CUST_00847,3,227.62,75.87333333333333,4.666666666666667,874,177,3,0.10297482837528604,1,291.3333333333333
CUST_00848,4,829.63,207.4075,2.75,948,397,4,0.12658227848101264,1,237.0
CUST_00849,6,1668.4999999999998,278.0833333333333,4.2,435,53,6,0.41379310344827586,0,72.5
CUST_00850,7,1257.56,179.65142857142857,3.5,769,193,7,0.27308192457737324,1,109.85714285714286
CUST_00851,6,1008.3000000000001,168.05,5.0,878,237,6,0.2050113895216401,1,146.33333333333334
CUST_00852,8,1140.77,142.59625,4.571428571428571,1035,3,8,0.2318840579710145,0,129.375
CUST_00853,8,2059.75,257.46875,4.142857142857143,842,73,8,0.2850356294536817,0,105.25
CUST_00854,9,1455.76,161.7511111111111,4.428571428571429,861,249,9,0.31358885017421606,1,95.66666666666667
CUST_00855,5,547.15,109.42999999999999,4.0,866,21,5,0.17321016166281755,0,173.2
CUST_00856,7,1423.92,203.41714285714286,4.714285714285714,744,50,7,0.282258064516129,0,106.28571428571429
CUST_00857,6,874.48,145.74666666666667,3.3333333333333335,1082,506,6,0.16635859519408502,1,180.33333333333334
CUST_00858,2,358.22,179.11,4.0,542,4,2,0.11070110701107011,0,271.0
CUST_00859,5,901.3199999999999,180.26399999999998,3.75,807,53,5,0.1858736059479554,0,161.4
CUST_00860,10,1628.18,162.818,4.1,1057,2,10,0.28382213812677387,0,105.7
CUST_00861,6,1113.7,185.61666666666667,4.25,771,115,6,0.23346303501945526,1,128.5
CUST_00862,3,770.3599999999999,256.78666666666663,4.0,609,165,3,0.14778325123152708,1,203.0
CUST_00863,2,230.67000000000002,115.33500000000001,5.0,994,163,2,0.060362173038229376,1,497.0
CUST_00864,2,401.38,200.69,3.0,376,61,2,0.1595744680851064,0,188.0
CUST_00865,4,472.49,118.1225,4.0,1053,26,4,0.11396011396011396,0,263.25
CUST_00866,8,1777.06,222.1325,4.5,865,40,8,0.27745664739884396,0,108.125
CUST_00867,2,276.93,138.465,5.0,1044,443,2,0.0574712643678161,1,522.0
CUST_00868,1,105.48,105.48,,786,786,1,0.03816793893129771,1,786.0
CUST_00869,2,437.15,218.575,5.0,386,75,2,0.15544041450777202,0,193.0
CUST_00870,4,692.73,173.1825,4.0,874,264,4,0.13729977116704806,1,218.5
CUST_00871,5,676.85,135.37,4.6,602,419,5,0.24916943521594684,1,120.4
CUST_00872,4,874.25,218.5625,4.333333333333333,922,37,4,0.1301518438177874,0,230.5
CUST_00873,3,309.19,103.06333333333333,4.666666666666667,475,336,3,0.18947368421052632,1,158.33333333333334
CUST_00874,4,418.16,104.54,4.5,1069,16,4,0.11225444340505145,0,267.25
CUST_00875,4,965.28,241.32,3.6666666666666665,1085,158,4,0.11059907834101383,1,271.25
CUST_00876,6,1655.05,275.84166666666664,4.0,615,139,6,0.2926829268292683,1,102.5
CUST_00877,5,864.42,172.884,4.5,867,52,5,0.17301038062283738,0,173.4
CUST_00878,1,662.36,662.36,,193,193,1,0.15544041450777202,1,193.0
CUST_00879,5,957.36,191.472,4.0,948,25,5,0.1582278481012658,0,189.6
CUST_00880,6,805.12,134.18666666666667,4.333333333333333,901,36,6,0.19977802441731407,0,150.16666666666666
CUST_00881,5,655.6700000000001,131.13400000000001,4.333333333333333,681,176,5,0.22026431718061676,1,136.2
CUST_00882,6,1304.3600000000001,217.39333333333335,2.4,856,217,6,0.2102803738317757,1,142.66666666666666
CUST_00883,6,1515.08,252.51333333333332,4.5,997,428,6,0.18054162487462386,1,166.16666666666666
CUST_00884,5,1316.43,263.286,2.8,1038,65,5,0.1445086705202312,0,207.6
CUST_00885,2,479.09000000000003,239.54500000000002,4.0,767,372,2,0.07822685788787484,1,383.5
CUST_00886,5,1215.88,243.17600000000002,4.5,846,97,5,0.1773049645390071,1,169.2
CUST_00887,10,2143.93,214.39299999999997,4.166666666666667,779,10,10,0.38510911424903727,0,77.9
CUST_00888,10,2210.89,221.089,4.25,1056,8,10,0.28409090909090906,0,105.6
CUST_00889,3,762.55,254.1833333333333,4.0,956,610,3,0.09414225941422594,1,318.6666666666667
CUST_00890,4,1153.94,288.485,4.5,441,122,4,0.272108843537415,1,110.25
CUST_00891,4,850.22,212.555,4.666666666666667,315,45,4,0.38095238095238093,0,78.75
CUST_00892,10,2089.36,208.936,4.0,1074,127,10,0.2793296089385475,1,107.4
CUST_00893,7,1775.57,253.65285714285713,3.8333333333333335,831,293,7,0.2527075812274368,1,118.71428571428571
CUST_00894,5,520.8199999999999,104.16399999999999,3.6,907,17,5,0.16538037486218302,0,181.4
CUST_00895,11,2567.36,233.39636363636365,3.75,1010,8,11,0.32673267326732675,0,91.81818181818181
CUST_00896,2,473.09000000000003,236.54500000000002,4.0,1017,538,2,0.058997050147492625,1,508.5
CUST_00897,5,1126.11,225.22199999999998,3.2,812,185,5,0.18472906403940886,1,162.4
CUST_00898,6,1068.53,178.08833333333334,2.8,827,175,6,0.21765417170495768,1,137.83333333333334
CUST_00899,3,613.78,204.59333333333333,4.5,996,550,3,0.09036144578313252,1,332.0
CUST_00900,2,420.54999999999995,210.27499999999998,5.0,737,420,2,0.0814111261872456,1,368.5
CUST_00901,7,838.46,119.78,3.8333333333333335,1050,49,7,0.2,0,150.0
CUST_00902,3,592.44,197.48000000000002,4.666666666666667,1085,528,3,0.08294930875576037,1,361.6666666666667
CUST_00903,7,692.67,98.95285714285714,4.0,982,40,7,0.21384928716904275,0,140.28571428571428
CUST_00904,8,1297.01,162.12625,4.0,1027,126,8,0.23369036027263876,1,128.375
CUST_00905,5,673.42,134.684,3.0,527,12,5,0.2846299810246679,0,105.4
CUST_00906,4,673.51,168.3775,4.0,878,1,4,0.1366742596810934,0,219.5
CUST_00907,4,917.35,229.3375,4.25,1021,74,4,0.11753183153770813,0,255.25
CUST_00908,2,276.89,138.445,4.5,925,448,2,0.06486486486486487,1,462.5
CUST_00909,4,670.78,167.695,3.6666666666666665,699,31,4,0.17167381974248927,0,174.75
CUST_00910,6,952.5799999999999,158.76333333333332,3.0,1067,56,6,0.16869728209934393,0,177.83333333333334
CUST_00911,12,2679.54,223.295,3.111111111111111,1059,134,12,0.33994334277620397,1,88.25
CUST_00912,10,2038.12,203.81199999999998,3.5,1080,12,10,0.2777777777777778,0,108.0
CUST_00913,9,2535.05,281.6722222222222,3.4444444444444446,1025,81,9,0.2634146341463415,0,113.88888888888889
CUST_00914,3,877.89,292.63,2.0,964,307,3,0.09336099585062241,1,321.3333333333333
CUST_00915,7,1871.77,267.3957142857143,3.857142857142857,570,6,7,0.3684210526315789,0,81.42857142857143
CUST_00916,7,1498.1499999999999,214.02142857142854,3.0,1013,49,7,0.2073050345508391,0,144.71428571428572
CUST_00917,5,1231.25,246.25,5.0,944,366,5,0.15889830508474578,1,188.8
CUST_00918,3,324.5,108.16666666666667,4.333333333333333,832,179,3,0.10817307692307691,1,277.3333333333333
CUST_00919,2,263.7,131.85,5.0,487,34,2,0.12320328542094455,0,243.5
CUST_00920,8,1719.5,214.9375,3.2,1018,46,8,0.23575638506876231,0,127.25
CUST_00921,2,782.8499999999999,391.42499999999995,,841,76,2,0.0713436385255648,0,420.5
CUST_00922,4,371.1,92.775,3.25,764,146,4,0.15706806282722513,1,191.0
CUST_00923,5,1011.1899999999999,202.238,5.0,908,15,5,0.16519823788546256,0,181.6
CUST_00924,7,1007.13,143.87571428571428,4.428571428571429,1067,653,7,0.19681349578256793,1,152.42857142857142
CUST_00925,5,1481.96,296.392,5.0,945,123,5,0.15873015873015872,1,189.0
CUST_00926,6,1342.49,223.74833333333333,3.3333333333333335,1085,33,6,0.16589861751152074,0,180.83333333333334
CUST_00927,2,579.74,289.87,4.5,754,134,2,0.07957559681697612,1,377.0
CUST_00928,7,911.04,130.14857142857142,4.333333333333333,1019,42,7,0.20608439646712462,0,145.57142857142858
CUST_00929,9,1374.31,152.70111111111112,4.666666666666667,1075,109,9,0.2511627906976744,1,119.44444444444444
CUST_00930,7,1933.47,276.21,4.333333333333333,1069,94,7,0.19644527595884004,1,152.71428571428572
CUST_00931,5,582.23,116.446,3.6,948,369,5,0.1582278481012658,1,189.6
CUST_00932,6,2127.69,354.615,4.0,989,9,6,0.18200202224469159,0,164.83333333333334
CUST_00933,2,448.43999999999994,224.21999999999997,3.5,350,123,2,0.17142857142857143,1,175.0
CUST_00934,8,1576.7499999999998,197.09374999999997,4.571428571428571,891,309,8,0.26936026936026936,1,111.375
CUST_00935,5,1116.38,223.276,4.5,778,14,5,0.1928020565552699,0,155.6
CUST_00936,2,241.56,120.78,5.0,999,144,2,0.060060060060060066,1,499.5
CUST_00937,8,1532.6,191.575,3.4285714285714284,785,35,8,0.3057324840764331,0,98.125
CUST_00938,3,404.78,134.92666666666665,4.666666666666667,513,23,3,0.17543859649122806,0,171.0
CUST_00939,5,994.51,198.902,4.4,1051,97,5,0.142721217887726,1,210.2
CUST_00940,3,410.07,136.69,3.3333333333333335,466,132,3,0.19313304721030042,1,155.33333333333334
CUST_00941,4,766.27,191.5675,3.5,996,6,4,0.12048192771084336,0,249.0
CUST_00942,4,1350.96,337.74,4.0,865,99,4,0.13872832369942198,1,216.25
CUST_00943,5,1189.31,237.862,3.6666666666666665,426,72,5,0.35211267605633806,0,85.2
CUST_00944,5,897.21,179.442,4.2,901,203,5,0.1664816870144284,1,180.2
CUST_00945,7,1573.63,224.80428571428573,4.0,753,68,7,0.2788844621513944,0,107.57142857142857
CUST_00946,8,1836.37,229.54625,4.8,994,2,8,0.2414486921529175,0,124.25
CUST_00947,5,1148.33,229.666,3.6,784,19,5,0.1913265306122449,0,156.8
CUST_00948,5,1442.43,288.486,4.25,1037,310,5,0.1446480231436837,1,207.4
CUST_00949,4,536.4200000000001,134.10500000000002,3.25,737,39,4,0.1628222523744912,0,184.25
CUST_00950,6,692.78,115.46333333333332,4.166666666666667,909,110,6,0.198019801980198,1,151.5
CUST_00951,9,1827.31,203.03444444444443,4.0,1007,359,9,0.26812313803376364,1,111.88888888888889
CUST_00952,1,411.46999999999997,411.46999999999997,1.0,26,26,1,1.1538461538461537,0,26.0
CUST_00953,7,1771.76,253.10857142857142,3.3333333333333335,967,69,7,0.21716649431230609,0,138.14285714285714
CUST_00954,4,517.61,129.4025,3.25,784,228,4,0.15306122448979592,1,196.0
CUST_00955,1,191.0,191.0,1.0,377,377,1,0.07957559681697612,1,377.0
CUST_00956,10,1856.53,185.653,3.857142857142857,1031,26,10,0.2909796314258002,0,103.1
CUST_00957,5,614.24,122.848,3.75,804,456,5,0.18656716417910446,1,160.8
CUST_00958,6,869.16,144.85999999999999,4.333333333333333,997,34,6,0.18054162487462386,0,166.16666666666666
CUST_00959,3,321.49,107.16333333333334,2.5,891,353,3,0.10101010101010101,1,297.0
CUST_00960,3,608.5699999999999,202.85666666666665,5.0,782,26,3,0.11508951406649616,0,260.6666666666667
CUST_00961,7,1836.12,262.30285714285714,3.1666666666666665,744,102,7,0.282258064516129,1,106.28571428571429
CUST_00962,6,1121.99,186.99833333333333,4.4,1069,43,6,0.16838166510757718,0,178.16666666666666
CUST_00963,7,1302.61,186.08714285714285,4.25,993,327,7,0.21148036253776434,1,141.85714285714286
CUST_00964,2,444.31,222.155,5.0,807,774,2,0.07434944237918216,1,403.5
CUST_00965,3,754.3499999999999,251.44999999999996,4.5,558,11,3,0.16129032258064516,0,186.0
CUST_00966,2,415.91,207.955,4.5,985,91,2,0.06091370558375634,1,492.5
CUST_00967,2,756.32,378.16,5.0,914,327,2,0.06564551422319476,1,457.0
CUST_00968,7,1124.38,160.6257142857143,4.6,1052,79,7,0.19961977186311786,0,150.28571428571428
CUST_00969,6,1041.7,173.61666666666667,4.2,923,123,6,0.19501625135427952,1,153.83333333333334
CUST_00970,3,908.92,302.9733333333333,5.0,811,604,3,0.11097410604192355,1,270.3333333333333
CUST_00971,3,788.11,262.7033333333333,4.5,923,50,3,0.09750812567713976,0,307.6666666666667
CUST_00972,5,1592.72,318.544,4.0,1035,136,5,0.14492753623188406,1,207.0
CUST_00973,6,3035.6,505.93333333333334,3.8,703,21,6,0.25604551920341395,0,117.16666666666667
CUST_00974,7,1264.4,180.62857142857143,3.0,747,92,7,0.28112449799196787,1,106.71428571428571
CUST_00975,2,381.49,190.745,5.0,552,98,2,0.10869565217391305,1,276.0
CUST_00976,5,779.38,155.876,4.25,756,92,5,0.19841269841269843,1,151.2
CUST_00977,3,1053.04,351.0133333333333,4.0,603,111,3,0.14925373134328357,1,201.0
CUST_00978,4,748.27,187.0675,4.5,646,15,4,0.18575851393188852,0,161.5
CUST_00979,3,682.8000000000001,227.60000000000002,2.3333333333333335,652,366,3,0.1380368098159509,1,217.33333333333334
CUST_00980,4,461.96000000000004,115.49000000000001,4.0,825,124,4,0.14545454545454545,1,206.25
CUST_00981,7,1024.98,146.4257142857143,4.75,871,128,7,0.24110218140068884,1,124.42857142857143
CUST_00982,5,692.06,138.41199999999998,4.5,1088,459,5,0.13786764705882354,1,217.6
CUST_00983,1,293.65000000000003,293.65000000000003,5.0,870,870,1,0.034482758620689655,1,870.0
CUST_00984,8,1628.85,203.60625,4.0,856,52,8,0.2803738317757009,0,107.0
CUST_00985,5,649.79,129.958,5.0,462,14,5,0.3246753246753247,0,92.4
CUST_00986,7,1854.3600000000001,264.90857142857146,4.5,799,2,7,0.26282853566958697,0,114.14285714285714
CUST_00987,1,145.7,145.7,2.0,446,446,1,0.06726457399103139,1,446.0
CUST_00988,4,766.09,191.5225,4.75,876,163,4,0.136986301369863,1,219.0
CUST_00989,6,1755.19,292.5316666666667,4.0,772,23,6,0.23316062176165803,0,128.66666666666666
CUST_00990,2,167.19,83.595,5.0,765,368,2,0.0784313725490196,1,382.5
CUST_00991,6,1332.03,222.005,4.5,610,72,6,0.29508196721311475,0,101.66666666666667
CUST_00992,8,2549.67,318.70875,4.285714285714286,873,52,8,0.274914089347079,0,109.125
CUST_00993,6,855.29,142.54833333333332,4.5,1053,80,6,0.17094017094017094,0,175.5
CUST_00994,9,1916.67,212.96333333333334,4.875,1020,108,9,0.2647058823529412,1,113.33333333333333
CUST_00995,2,394.54999999999995,197.27499999999998,5.0,752,612,2,0.0797872340425532,1,376.0
CUST_00996,4,769.52,192.38,4.25,676,63,4,0.17751479289940827,0,169.0
CUST_00997,7,1209.62,172.80285714285714,4.333333333333333,875,300,7,0.24,1,125.0
CUST_00998,5,918.31,183.66199999999998,4.0,1040,24,5,0.14423076923076925,0,208.0
CUST_00999,9,1485.68,165.07555555555555,4.8,633,15,9,0.42654028436018954,0,70.33333333333333
CUST_01000,2,293.65,146.825,3.5,949,336,2,0.06322444678609063,1,474.5
CUST_01001,7,1730.23,247.1757142857143,4.142857142857143,1027,43,7,0.2044790652385589,0,146.71428571428572
CUST_01002,10,1479.26,147.926,4.875,1020,127,10,0.29411764705882354,1,102.0
CUST_01003,6,716.69,119.44833333333334,4.4,1053,282,6,0.17094017094017094,1,175.5
CUST_01004,8,1239.3,154.9125,4.428571428571429,843,17,8,0.2846975088967971,0,105.375
CUST_01005,5,1870.09,374.018,3.6,873,526,5,0.1718213058419244,1,174.6
CUST_01006,6,780.95,130.15833333333333,5.0,753,107,6,0.2390438247011952,1,125.5
CUST_01007,7,2238.3999999999996,319.77142857142854,4.142857142857143,884,284,7,0.23755656108597287,1,126.28571428571429
CUST_01008,9,1537.26,170.80666666666667,3.8333333333333335,791,67,9,0.3413400758533502,0,87.88888888888889
CUST_01009,10,1891.15,189.115,4.2,1070,74,10,0.28037383177570097,0,107.0
CUST_01010,4,1006.38,251.595,4.5,905,32,4,0.13259668508287292,0,226.25
CUST_01011,3,636.4300000000001,212.14333333333335,4.0,782,131,3,0.11508951406649616,1,260.6666666666667
CUST_01012,6,1194.8999999999999,199.14999999999998,4.5,936,35,6,0.19230769230769232,0,156.0
CUST_01013,2,178.37,89.185,,802,755,2,0.07481296758104738,1,401.0
CUST_01014,6,900.63,150.105,4.166666666666667,986,356,6,0.18255578093306288,1,164.33333333333334
