order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_001672,CUST_02279,delivered,2021-06-15 20:06:00,2021-06-16 08:06:00,2021-06-18 20:06:00,2021-07-03 20:06:00,2021-07-03 20:06:00
ORD_001673,CUST_02211,delivered,2021-06-15 20:20:00,2021-06-16 01:20:00,2021-06-20 20:20:00,2021-06-22 20:20:00,2021-06-23 20:20:00
ORD_001674,CUST_02348,delivered,2021-06-15 21:48:00,2021-06-15 23:48:00,2021-06-20 21:48:00,2021-06-22 21:48:00,2021-06-24 21:48:00
ORD_001675,CUST_02276,delivered,2021-06-16 06:36:00,2021-06-16 21:36:00,2021-06-19 06:36:00,2021-06-26 06:36:00,2021-06-28 06:36:00
ORD_001676,CUST_00779,delivered,2021-06-16 10:18:00,2021-06-17 08:18:00,2021-06-19 10:18:00,2021-06-26 10:18:00,2021-06-29 10:18:00
ORD_001677,CUST_02727,delivered,2021-06-16 10:38:00,2021-06-17 03:38:00,2021-06-20 10:38:00,2021-06-29 10:38:00,2021-07-03 10:38:00
ORD_001678,CUST_00169,delivered,2021-06-16 10:53:00,2021-06-17 07:53:00,2021-06-20 10:53:00,2021-06-22 10:53:00,2021-07-08 10:53:00
ORD_001679,CUST_01352,delivered,2021-06-16 11:43:00,2021-06-17 04:43:00,2021-06-21 11:43:00,2021-06-26 11:43:00,2021-07-09 11:43:00
ORD_001680,CUST_01977,delivered,2021-06-16 12:34:00,2021-06-16 18:34:00,2021-06-21 12:34:00,2021-06-25 12:34:00,2021-06-27 12:34:00
ORD_001681,CUST_01250,delivered,2021-06-16 16:14:00,2021-06-16 19:14:00,2021-06-21 16:14:00,2021-06-30 16:14:00,2021-06-28 16:14:00
ORD_001682,CUST_02732,delivered,2021-06-16 19:50:00,2021-06-17 08:50:00,2021-06-17 19:50:00,2021-06-25 19:50:00,2021-06-29 19:50:00
ORD_001683,CUST_02216,delivered,2021-06-16 22:42:00,2021-06-17 19:42:00,2021-06-17 22:42:00,2021-06-21 22:42:00,2021-07-13 22:42:00
ORD_001684,CUST_02258,delivered,2021-06-17 07:04:00,2021-06-17 18:04:00,2021-06-19 07:04:00,2021-07-01 07:04:00,2021-07-13 07:04:00
ORD_001685,CUST_00971,delivered,2021-06-17 08:05:00,2021-06-17 12:05:00,2021-06-19 08:05:00,2021-06-27 08:05:00,2021-07-02 08:05:00
ORD_001686,CUST_02535,delivered,2021-06-17 08:45:00,2021-06-17 11:45:00,2021-06-20 08:45:00,2021-07-01 08:45:00,2021-07-13 08:45:00
ORD_001687,CUST_02438,shipped,2021-06-17 10:26:00,2021-06-18 06:26:00,2021-06-21 10:26:00,2021-07-03 10:26:00,2021-07-17 10:26:00
ORD_001688,CUST_01941,delivered,2021-06-17 11:05:00,2021-06-18 08:05:00,2021-06-19 11:05:00,2021-06-25 11:05:00,2021-07-08 11:05:00
ORD_001689,CUST_01073,shipped,2021-06-17 11:22:00,2021-06-18 10:22:00,2021-06-18 11:22:00,2021-07-07 11:22:00,2021-06-25 11:22:00
ORD_001690,CUST_00435,delivered,2021-06-17 12:27:00,2021-06-17 18:27:00,2021-06-22 12:27:00,2021-07-04 12:27:00,2021-07-11 12:27:00
ORD_001691,CUST_02267,delivered,2021-06-17 14:02:00,2021-06-17 17:02:00,2021-06-19 14:02:00,2021-06-24 14:02:00,2021-07-01 14:02:00
ORD_001692,CUST_01424,delivered,2021-06-17 15:07:00,2021-06-18 01:07:00,2021-06-21 15:07:00,2021-06-29 15:07:00,2021-07-03 15:07:00
ORD_001693,CUST_01704,canceled,2021-06-17 15:10:00,2021-06-18 03:10:00,2021-06-18 15:10:00,2021-07-01 15:10:00,2021-06-25 15:10:00
ORD_001694,CUST_00969,processing,2021-06-17 16:12:00,2021-06-18 08:12:00,2021-06-18 16:12:00,2021-06-20 16:12:00,2021-07-07 16:12:00
ORD_001695,CUST_00060,canceled,2021-06-17 16:33:00,2021-06-18 02:33:00,2021-06-22 16:33:00,2021-06-28 16:33:00,2021-06-28 16:33:00
ORD_001696,CUST_00612,delivered,2021-06-17 17:15:00,2021-06-18 16:15:00,2021-06-22 17:15:00,2021-06-20 17:15:00,2021-07-06 17:15:00
ORD_001697,CUST_01832,delivered,2021-06-17 17:54:00,2021-06-18 03:54:00,2021-06-18 17:54:00,2021-06-28 17:54:00,2021-06-28 17:54:00
ORD_001698,CUST_01518,delivered,2021-06-17 18:09:00,2021-06-18 05:09:00,2021-06-19 18:09:00,2021-06-23 18:09:00,2021-07-13 18:09:00
ORD_001699,CUST_00053,shipped,2021-06-17 19:43:00,2021-06-18 00:43:00,2021-06-20 19:43:00,2021-06-28 19:43:00,2021-07-05 19:43:00
ORD_001700,CUST_00194,delivered,2021-06-17 19:59:00,2021-06-17 21:59:00,2021-06-21 19:59:00,2021-07-04 19:59:00,2021-07-15 19:59:00
ORD_001701,CUST_00003,delivered,2021-06-17 21:08:00,2021-06-18 04:08:00,2021-06-18 21:08:00,2021-07-05 21:08:00,2021-07-01 21:08:00
ORD_001702,CUST_00872,delivered,2021-06-18 06:39:00,2021-06-18 08:39:00,2021-06-19 06:39:00,2021-06-23 06:39:00,2021-07-07 06:39:00
ORD_001703,CUST_00189,delivered,2021-06-18 07:21:00,2021-06-19 05:21:00,2021-06-22 07:21:00,2021-07-04 07:21:00,2021-07-04 07:21:00
ORD_001704,CUST_02784,delivered,2021-06-18 08:16:00,2021-06-18 13:16:00,2021-06-20 08:16:00,2021-07-08 08:16:00,2021-07-04 08:16:00
ORD_001705,CUST_01413,shipped,2021-06-18 08:19:00,2021-06-19 00:19:00,2021-06-19 08:19:00,2021-06-26 08:19:00,2021-06-27 08:19:00
ORD_001706,CUST_02950,shipped,2021-06-18 09:35:00,2021-06-19 06:35:00,2021-06-22 09:35:00,2021-07-08 09:35:00,2021-07-03 09:35:00
ORD_001707,CUST_01599,delivered,2021-06-18 09:45:00,2021-06-18 22:45:00,2021-06-20 09:45:00,2021-07-08 09:45:00,2021-07-12 09:45:00
ORD_001708,CUST_02781,delivered,2021-06-18 10:50:00,2021-06-19 06:50:00,2021-06-22 10:50:00,2021-06-26 10:50:00,2021-07-10 10:50:00
ORD_001709,CUST_01652,shipped,2021-06-18 12:02:00,2021-06-18 21:02:00,2021-06-19 12:02:00,2021-06-23 12:02:00,2021-07-10 12:02:00
ORD_001710,CUST_00418,delivered,2021-06-18 12:30:00,2021-06-19 03:30:00,2021-06-20 12:30:00,2021-07-08 12:30:00,2021-07-09 12:30:00
ORD_001711,CUST_02426,delivered,2021-06-18 15:20:00,2021-06-18 22:20:00,2021-06-21 15:20:00,2021-06-25 15:20:00,2021-07-15 15:20:00
ORD_001712,CUST_02444,shipped,2021-06-18 16:01:00,2021-06-18 17:01:00,2021-06-21 16:01:00,2021-06-30 16:01:00,2021-07-04 16:01:00
ORD_001713,CUST_01458,shipped,2021-06-18 18:38:00,2021-06-19 11:38:00,2021-06-23 18:38:00,2021-06-30 18:38:00,2021-07-05 18:38:00
ORD_001714,CUST_02643,delivered,2021-06-19 06:06:00,2021-06-20 06:06:00,2021-06-22 06:06:00,2021-07-04 06:06:00,2021-07-14 06:06:00
ORD_001715,CUST_00833,delivered,2021-06-19 07:19:00,2021-06-20 01:19:00,2021-06-24 07:19:00,2021-07-09 07:19:00,2021-07-19 07:19:00
ORD_001716,CUST_00071,delivered,2021-06-19 08:36:00,2021-06-19 13:36:00,2021-06-20 08:36:00,2021-06-27 08:36:00,2021-07-14 08:36:00
ORD_001717,CUST_01465,delivered,2021-06-19 12:31:00,2021-06-19 22:31:00,2021-06-22 12:31:00,2021-06-25 12:31:00,2021-07-04 12:31:00
ORD_001718,CUST_01587,delivered,2021-06-19 14:04:00,2021-06-19 16:04:00,2021-06-20 14:04:00,2021-07-04 14:04:00,2021-06-29 14:04:00
ORD_001719,CUST_01200,delivered,2021-06-19 16:48:00,2021-06-19 23:48:00,2021-06-23 16:48:00,2021-06-28 16:48:00,2021-07-12 16:48:00
ORD_001720,CUST_00398,canceled,2021-06-19 18:50:00,2021-06-20 18:50:00,2021-06-23 18:50:00,2021-07-04 18:50:00,2021-07-13 18:50:00
ORD_001721,CUST_02286,delivered,2021-06-20 07:07:00,2021-06-20 19:07:00,2021-06-24 07:07:00,2021-06-27 07:07:00,2021-07-04 07:07:00
ORD_001722,CUST_01070,shipped,2021-06-20 07:19:00,2021-06-21 05:19:00,2021-06-21 07:19:00,2021-07-08 07:19:00,2021-07-09 07:19:00
ORD_001723,CUST_02316,delivered,2021-06-20 08:21:00,2021-06-20 16:21:00,2021-06-24 08:21:00,2021-06-23 08:21:00,2021-07-13 08:21:00
ORD_001724,CUST_00785,processing,2021-06-20 10:49:00,2021-06-20 16:49:00,2021-06-24 10:49:00,2021-06-29 10:49:00,2021-07-20 10:49:00
ORD_001725,CUST_01796,shipped,2021-06-20 12:50:00,2021-06-21 12:50:00,2021-06-22 12:50:00,2021-07-09 12:50:00,2021-06-27 12:50:00
ORD_001726,CUST_02218,delivered,2021-06-20 13:15:00,2021-06-20 16:15:00,2021-06-25 13:15:00,2021-07-06 13:15:00,2021-07-14 13:15:00
ORD_001727,CUST_02724,delivered,2021-06-20 14:08:00,2021-06-20 20:08:00,2021-06-24 14:08:00,2021-07-02 14:08:00,2021-07-15 14:08:00
ORD_001728,CUST_01206,delivered,2021-06-20 19:29:00,2021-06-21 19:29:00,2021-06-23 19:29:00,2021-07-07 19:29:00,2021-07-13 19:29:00
ORD_001729,CUST_01770,delivered,2021-06-21 06:09:00,2021-06-21 16:09:00,2021-06-26 06:09:00,2021-07-01 06:09:00,2021-07-14 06:09:00
ORD_001730,CUST_01839,delivered,2021-06-21 09:06:00,2021-06-21 19:06:00,2021-06-25 09:06:00,2021-06-28 09:06:00,2021-07-20 09:06:00
ORD_001731,CUST_02333,delivered,2021-06-21 09:37:00,2021-06-21 10:37:00,2021-06-23 09:37:00,2021-06-29 09:37:00,2021-07-21 09:37:00
ORD_001732,CUST_00213,delivered,2021-06-21 11:19:00,2021-06-22 11:19:00,2021-06-25 11:19:00,2021-06-30 11:19:00,2021-06-29 11:19:00
ORD_001733,CUST_02059,shipped,2021-06-21 11:21:00,2021-06-22 10:21:00,2021-06-22 11:21:00,2021-06-28 11:21:00,2021-07-16 11:21:00
ORD_001734,CUST_01966,delivered,2021-06-21 19:54:00,2021-06-22 01:54:00,2021-06-23 19:54:00,2021-06-28 19:54:00,2021-07-04 19:54:00
ORD_001735,CUST_02954,delivered,2021-06-21 20:20:00,2021-06-22 15:20:00,2021-06-24 20:20:00,2021-07-02 20:20:00,2021-07-03 20:20:00
ORD_001736,CUST_00080,delivered,2021-06-21 22:43:00,2021-06-22 05:43:00,2021-06-23 22:43:00,2021-06-29 22:43:00,2021-06-28 22:43:00
ORD_001737,CUST_02678,delivered,2021-06-21 22:52:00,2021-06-22 12:52:00,2021-06-25 22:52:00,2021-07-07 22:52:00,2021-07-12 22:52:00
ORD_001738,CUST_00485,delivered,2021-06-22 06:16:00,2021-06-22 14:16:00,2021-06-27 06:16:00,2021-07-01 06:16:00,2021-07-18 06:16:00
ORD_001739,CUST_02175,delivered,2021-06-22 07:46:00,2021-06-22 17:46:00,2021-06-26 07:46:00,2021-07-09 07:46:00,2021-07-11 07:46:00
ORD_001740,CUST_01934,delivered,2021-06-22 07:58:00,2021-06-23 04:58:00,2021-06-24 07:58:00,2021-07-12 07:58:00,2021-07-08 07:58:00
ORD_001741,CUST_00664,delivered,2021-06-22 08:25:00,2021-06-22 09:25:00,2021-06-24 08:25:00,2021-07-01 08:25:00,2021-07-08 08:25:00
ORD_001742,CUST_01698,delivered,2021-06-22 08:50:00,2021-06-23 03:50:00,2021-06-23 08:50:00,2021-07-07 08:50:00,2021-07-22 08:50:00
ORD_001743,CUST_02633,delivered,2021-06-22 08:58:00,2021-06-22 17:58:00,2021-06-27 08:58:00,2021-07-11 08:58:00,2021-07-15 08:58:00
ORD_001744,CUST_00144,shipped,2021-06-22 09:47:00,2021-06-22 12:47:00,2021-06-24 09:47:00,2021-06-27 09:47:00,2021-07-01 09:47:00
ORD_001745,CUST_00128,delivered,2021-06-22 09:47:00,2021-06-22 15:47:00,2021-06-24 09:47:00,2021-06-30 09:47:00,2021-07-14 09:47:00
ORD_001746,CUST_00463,canceled,2021-06-22 11:15:00,2021-06-23 10:15:00,2021-06-25 11:15:00,2021-07-05 11:15:00,2021-07-10 11:15:00
ORD_001747,CUST_02585,delivered,2021-06-22 12:36:00,2021-06-22 15:36:00,2021-06-25 12:36:00,2021-07-03 12:36:00,2021-07-10 12:36:00
ORD_001748,CUST_00836,processing,2021-06-22 14:40:00,2021-06-23 08:40:00,2021-06-25 14:40:00,2021-06-28 14:40:00,2021-07-03 14:40:00
ORD_001749,CUST_01752,delivered,2021-06-22 14:56:00,2021-06-22 16:56:00,2021-06-23 14:56:00,2021-07-04 14:56:00,2021-07-09 14:56:00
ORD_001750,CUST_01526,delivered,2021-06-22 15:04:00,2021-06-23 03:04:00,2021-06-27 15:04:00,2021-07-05 15:04:00,2021-07-21 15:04:00
ORD_001751,CUST_02818,delivered,2021-06-22 19:06:00,2021-06-23 18:06:00,2021-06-23 19:06:00,2021-06-29 19:06:00,2021-07-06 19:06:00
ORD_001752,CUST_00504,delivered,2021-06-22 19:27:00,2021-06-23 17:27:00,2021-06-26 19:27:00,2021-07-11 19:27:00,2021-07-18 19:27:00
ORD_001753,CUST_00195,delivered,2021-06-22 21:17:00,2021-06-23 03:17:00,2021-06-27 21:17:00,2021-07-10 21:17:00,2021-07-01 21:17:00
ORD_001754,CUST_00946,shipped,2021-06-22 21:59:00,2021-06-23 09:59:00,2021-06-25 21:59:00,2021-07-12 21:59:00,2021-07-19 21:59:00
ORD_001755,CUST_01112,processing,2021-06-22 22:44:00,2021-06-23 14:44:00,2021-06-23 22:44:00,2021-07-03 22:44:00,2021-07-04 22:44:00
ORD_001756,CUST_01211,delivered,2021-06-23 07:33:00,2021-06-24 02:33:00,2021-06-28 07:33:00,2021-07-11 07:33:00,2021-07-11 07:33:00
ORD_001757,CUST_01242,canceled,2021-06-23 08:23:00,2021-06-23 19:23:00,2021-06-27 08:23:00,2021-07-07 08:23:00,2021-07-10 08:23:00
ORD_001758,CUST_01033,delivered,2021-06-23 08:28:00,2021-06-24 03:28:00,2021-06-28 08:28:00,2021-06-26 08:28:00,2021-07-04 08:28:00
ORD_001759,CUST_00539,delivered,2021-06-23 10:01:00,2021-06-24 05:01:00,2021-06-27 10:01:00,2021-07-04 10:01:00,2021-07-10 10:01:00
ORD_001760,CUST_02464,shipped,2021-06-23 10:44:00,2021-06-23 12:44:00,2021-06-25 10:44:00,2021-07-04 10:44:00,2021-06-30 10:44:00
ORD_001761,CUST_02439,delivered,2021-06-23 10:44:00,2021-06-24 09:44:00,2021-06-28 10:44:00,2021-07-10 10:44:00,2021-06-30 10:44:00
ORD_001762,CUST_00178,delivered,2021-06-23 11:22:00,2021-06-23 12:22:00,2021-06-27 11:22:00,2021-07-05 11:22:00,2021-07-06 11:22:00
ORD_001763,CUST_01612,delivered,2021-06-23 12:09:00,2021-06-23 22:09:00,2021-06-24 12:09:00,2021-06-28 12:09:00,2021-07-01 12:09:00
ORD_001764,CUST_01983,delivered,2021-06-23 12:51:00,2021-06-24 04:51:00,2021-06-28 12:51:00,2021-07-10 12:51:00,2021-07-17 12:51:00
ORD_001765,CUST_01124,delivered,2021-06-23 16:09:00,2021-06-24 12:09:00,2021-06-25 16:09:00,2021-07-09 16:09:00,2021-07-18 16:09:00
ORD_001766,CUST_02725,delivered,2021-06-23 17:30:00,2021-06-24 02:30:00,2021-06-26 17:30:00,2021-07-05 17:30:00,2021-07-22 17:30:00
ORD_001767,CUST_01405,delivered,2021-06-23 18:11:00,2021-06-23 21:11:00,2021-06-24 18:11:00,2021-07-02 18:11:00,2021-07-14 18:11:00
ORD_001768,CUST_01729,processing,2021-06-23 21:12:00,2021-06-24 02:12:00,2021-06-24 21:12:00,2021-07-04 21:12:00,2021-07-06 21:12:00
ORD_001769,CUST_02289,delivered,2021-06-23 21:51:00,2021-06-24 18:51:00,2021-06-24 21:51:00,2021-07-04 21:51:00,2021-07-23 21:51:00
ORD_001770,CUST_01642,delivered,2021-06-23 22:02:00,2021-06-24 06:02:00,2021-06-24 22:02:00,2021-06-28 22:02:00,2021-07-15 22:02:00
ORD_001771,CUST_01533,processing,2021-06-24 07:14:00,2021-06-24 12:14:00,2021-06-28 07:14:00,2021-06-27 07:14:00,2021-07-14 07:14:00
ORD_001772,CUST_00676,delivered,2021-06-24 07:24:00,2021-06-24 18:24:00,2021-06-28 07:24:00,2021-07-08 07:24:00,2021-07-02 07:24:00
ORD_001773,CUST_01233,delivered,2021-06-24 08:26:00,2021-06-24 18:26:00,2021-06-27 08:26:00,2021-07-11 08:26:00,2021-07-22 08:26:00
ORD_001774,CUST_00159,delivered,2021-06-24 10:29:00,2021-06-25 00:29:00,2021-06-29 10:29:00,2021-07-06 10:29:00,2021-07-06 10:29:00
ORD_001775,CUST_01548,delivered,2021-06-24 10:38:00,2021-06-24 11:38:00,2021-06-27 10:38:00,2021-06-28 10:38:00,2021-07-16 10:38:00
ORD_001776,CUST_00581,canceled,2021-06-24 12:07:00,2021-06-24 15:07:00,2021-06-29 12:07:00,2021-07-09 12:07:00,2021-07-17 12:07:00
ORD_001777,CUST_00517,delivered,2021-06-24 12:40:00,2021-06-25 06:40:00,2021-06-27 12:40:00,2021-07-07 12:40:00,2021-07-16 12:40:00
ORD_001778,CUST_00479,delivered,2021-06-24 14:01:00,2021-06-25 10:01:00,2021-06-26 14:01:00,2021-07-02 14:01:00,2021-07-02 14:01:00
ORD_001779,CUST_01326,delivered,2021-06-24 14:54:00,2021-06-24 17:54:00,2021-06-29 14:54:00,2021-07-08 14:54:00,2021-07-07 14:54:00
ORD_001780,CUST_01410,delivered,2021-06-24 15:13:00,2021-06-24 19:13:00,2021-06-26 15:13:00,2021-07-03 15:13:00,2021-07-08 15:13:00
ORD_001781,CUST_02504,delivered,2021-06-24 15:19:00,2021-06-24 22:19:00,2021-06-25 15:19:00,2021-07-02 15:19:00,2021-07-05 15:19:00
ORD_001782,CUST_02447,delivered,2021-06-24 17:03:00,2021-06-25 03:03:00,2021-06-25 17:03:00,2021-07-04 17:03:00,2021-07-04 17:03:00
ORD_001783,CUST_01787,delivered,2021-06-24 17:16:00,2021-06-25 17:16:00,2021-06-27 17:16:00,2021-07-01 17:16:00,2021-07-21 17:16:00
ORD_001784,CUST_01957,delivered,2021-06-24 22:21:00,2021-06-25 22:21:00,2021-06-28 22:21:00,2021-07-05 22:21:00,2021-07-11 22:21:00
ORD_001785,CUST_00561,delivered,2021-06-24 22:40:00,2021-06-25 06:40:00,2021-06-25 22:40:00,2021-07-06 22:40:00,2021-07-17 22:40:00
ORD_001786,CUST_01292,invoiced,2021-06-25 06:32:00,2021-06-25 15:32:00,2021-06-27 06:32:00,2021-07-06 06:32:00,2021-07-08 06:32:00
ORD_001787,CUST_01743,delivered,2021-06-25 08:59:00,2021-06-26 01:59:00,2021-06-28 08:59:00,2021-07-15 08:59:00,2021-07-22 08:59:00
ORD_001788,CUST_00731,delivered,2021-06-25 15:09:00,2021-06-26 14:09:00,2021-06-29 15:09:00,2021-07-05 15:09:00,2021-07-14 15:09:00
ORD_001789,CUST_00755,delivered,2021-06-25 17:40:00,2021-06-26 05:40:00,2021-06-26 17:40:00,2021-07-06 17:40:00,2021-07-08 17:40:00
ORD_001790,CUST_00741,delivered,2021-06-25 20:43:00,2021-06-26 12:43:00,2021-06-30 20:43:00,2021-07-09 20:43:00,2021-07-03 20:43:00
ORD_001791,CUST_00512,delivered,2021-06-25 21:36:00,2021-06-26 00:36:00,2021-06-30 21:36:00,2021-07-01 21:36:00,2021-07-08 21:36:00
ORD_001792,CUST_02495,delivered,2021-06-26 08:03:00,2021-06-26 15:03:00,2021-06-30 08:03:00,2021-07-10 08:03:00,2021-07-25 08:03:00
ORD_001793,CUST_00033,delivered,2021-06-26 08:13:00,2021-06-26 15:13:00,2021-06-27 08:13:00,2021-07-09 08:13:00,2021-07-22 08:13:00
ORD_001794,CUST_01359,delivered,2021-06-26 08:45:00,2021-06-27 04:45:00,2021-06-30 08:45:00,2021-06-29 08:45:00,2021-07-07 08:45:00
ORD_001795,CUST_00967,delivered,2021-06-26 10:02:00,2021-06-27 08:02:00,2021-06-29 10:02:00,2021-07-16 10:02:00,2021-07-19 10:02:00
ORD_001796,CUST_00883,delivered,2021-06-26 10:25:00,2021-06-27 06:25:00,2021-07-01 10:25:00,2021-07-13 10:25:00,2021-07-14 10:25:00
ORD_001797,CUST_02602,delivered,2021-06-26 11:46:00,2021-06-27 01:46:00,2021-06-28 11:46:00,2021-07-14 11:46:00,2021-07-19 11:46:00
ORD_001798,CUST_02653,delivered,2021-06-26 15:08:00,2021-06-27 14:08:00,2021-06-30 15:08:00,2021-07-09 15:08:00,2021-07-26 15:08:00
ORD_001799,CUST_02703,delivered,2021-06-26 17:25:00,2021-06-26 23:25:00,2021-06-29 17:25:00,2021-07-07 17:25:00,2021-07-16 17:25:00
ORD_001800,CUST_01208,delivered,2021-06-26 19:05:00,2021-06-27 10:05:00,2021-07-01 19:05:00,2021-07-14 19:05:00,2021-07-17 19:05:00
ORD_001801,CUST_01801,delivered,2021-06-27 07:45:00,2021-06-27 21:45:00,2021-06-28 07:45:00,2021-07-04 07:45:00,2021-07-12 07:45:00
ORD_001802,CUST_00121,canceled,2021-06-27 07:58:00,2021-06-28 01:58:00,2021-06-30 07:58:00,2021-07-17 07:58:00,2021-07-11 07:58:00
ORD_001803,CUST_01060,invoiced,2021-06-27 08:31:00,2021-06-27 22:31:00,2021-06-30 08:31:00,2021-07-03 08:31:00,2021-07-24 08:31:00
ORD_001804,CUST_02044,shipped,2021-06-27 08:49:00,2021-06-27 11:49:00,2021-07-01 08:49:00,2021-07-10 08:49:00,2021-07-16 08:49:00
ORD_001805,CUST_01259,delivered,2021-06-27 11:56:00,2021-06-27 17:56:00,2021-07-02 11:56:00,2021-07-14 11:56:00,2021-07-04 11:56:00
ORD_001806,CUST_01968,delivered,2021-06-27 12:04:00,2021-06-28 04:04:00,2021-06-28 12:04:00,2021-06-30 12:04:00,2021-07-13 12:04:00
ORD_001807,CUST_01593,delivered,2021-06-27 15:58:00,2021-06-27 23:58:00,2021-06-30 15:58:00,2021-07-13 15:58:00,2021-07-20 15:58:00
ORD_001808,CUST_01244,delivered,2021-06-27 16:27:00,2021-06-28 02:27:00,2021-07-02 16:27:00,2021-07-13 16:27:00,2021-07-25 16:27:00
ORD_001809,CUST_02217,delivered,2021-06-27 16:43:00,2021-06-27 21:43:00,2021-06-29 16:43:00,2021-07-05 16:43:00,2021-07-23 16:43:00
ORD_001810,CUST_01182,delivered,2021-06-27 18:17:00,2021-06-27 22:17:00,2021-06-28 18:17:00,2021-07-11 18:17:00,2021-07-20 18:17:00
ORD_001811,CUST_02805,delivered,2021-06-27 18:32:00,2021-06-27 22:32:00,2021-06-30 18:32:00,2021-06-30 18:32:00,2021-07-20 18:32:00
ORD_001812,CUST_01334,shipped,2021-06-27 22:22:00,2021-06-28 03:22:00,2021-07-01 22:22:00,2021-07-03 22:22:00,2021-07-11 22:22:00
ORD_001813,CUST_01526,delivered,2021-07-01 06:51:00,2021-07-01 07:51:00,2021-07-02 06:51:00,2021-07-17 06:51:00,2021-07-15 06:51:00
ORD_001814,CUST_02447,delivered,2021-07-01 07:25:00,2021-07-01 13:25:00,2021-07-03 07:25:00,2021-07-09 07:25:00,2021-07-20 07:25:00
ORD_001815,CUST_00913,delivered,2021-07-01 07:47:00,2021-07-02 03:47:00,2021-07-05 07:47:00,2021-07-09 07:47:00,2021-07-12 07:47:00
ORD_001816,CUST_02461,delivered,2021-07-01 10:59:00,2021-07-01 13:59:00,2021-07-06 10:59:00,2021-07-04 10:59:00,2021-07-31 10:59:00
ORD_001817,CUST_01791,delivered,2021-07-01 14:14:00,2021-07-02 13:14:00,2021-07-06 14:14:00,2021-07-13 14:14:00,2021-07-25 14:14:00
ORD_001818,CUST_01337,delivered,2021-07-01 14:43:00,2021-07-02 13:43:00,2021-07-02 14:43:00,2021-07-10 14:43:00,2021-07-29 14:43:00
ORD_001819,CUST_00700,delivered,2021-07-01 15:12:00,2021-07-01 22:12:00,2021-07-03 15:12:00,2021-07-18 15:12:00,2021-07-28 15:12:00
ORD_001820,CUST_00395,delivered,2021-07-01 16:43:00,2021-07-02 09:43:00,2021-07-05 16:43:00,2021-07-18 16:43:00,2021-07-11 16:43:00
ORD_001821,CUST_00950,delivered,2021-07-01 21:20:00,2021-07-02 00:20:00,2021-07-05 21:20:00,2021-07-07 21:20:00,2021-07-22 21:20:00
ORD_001822,CUST_02189,delivered,2021-07-02 07:10:00,2021-07-02 15:10:00,2021-07-05 07:10:00,2021-07-13 07:10:00,2021-08-01 07:10:00
ORD_001823,CUST_00923,delivered,2021-07-02 08:32:00,2021-07-02 10:32:00,2021-07-05 08:32:00,2021-07-14 08:32:00,2021-07-19 08:32:00
ORD_001824,CUST_01281,invoiced,2021-07-02 09:12:00,2021-07-02 12:12:00,2021-07-03 09:12:00,2021-07-22 09:12:00,2021-07-09 09:12:00
ORD_001825,CUST_00026,delivered,2021-07-02 10:00:00,2021-07-02 20:00:00,2021-07-04 10:00:00,2021-07-20 10:00:00,2021-07-22 10:00:00
ORD_001826,CUST_02004,delivered,2021-07-02 15:19:00,2021-07-03 10:19:00,2021-07-03 15:19:00,2021-07-10 15:19:00,2021-07-10 15:19:00
ORD_001827,CUST_00336,delivered,2021-07-02 15:54:00,2021-07-03 01:54:00,2021-07-03 15:54:00,2021-07-14 15:54:00,2021-07-31 15:54:00
ORD_001828,CUST_00562,delivered,2021-07-02 16:38:00,2021-07-03 10:38:00,2021-07-05 16:38:00,2021-07-21 16:38:00,2021-07-27 16:38:00
ORD_001829,CUST_01178,invoiced,2021-07-02 18:51:00,2021-07-02 20:51:00,2021-07-03 18:51:00,2021-07-13 18:51:00,2021-07-18 18:51:00
ORD_001830,CUST_01365,delivered,2021-07-02 21:04:00,2021-07-03 03:04:00,2021-07-03 21:04:00,2021-07-09 21:04:00,2021-07-31 21:04:00
ORD_001831,CUST_02985,delivered,2021-07-02 21:43:00,2021-07-03 17:43:00,2021-07-07 21:43:00,2021-07-18 21:43:00,2021-07-23 21:43:00
ORD_001832,CUST_01425,delivered,2021-07-02 22:22:00,2021-07-03 15:22:00,2021-07-07 22:22:00,2021-07-08 22:22:00,2021-07-11 22:22:00
ORD_001833,CUST_00894,shipped,2021-07-03 09:05:00,2021-07-04 05:05:00,2021-07-06 09:05:00,2021-07-17 09:05:00,2021-07-27 09:05:00
ORD_001834,CUST_00417,delivered,2021-07-03 12:16:00,2021-07-03 14:16:00,2021-07-07 12:16:00,2021-07-11 12:16:00,2021-07-26 12:16:00
ORD_001835,CUST_00681,delivered,2021-07-03 12:22:00,2021-07-04 06:22:00,2021-07-06 12:22:00,2021-07-22 12:22:00,2021-07-26 12:22:00
ORD_001836,CUST_02874,delivered,2021-07-03 13:26:00,2021-07-04 07:26:00,2021-07-06 13:26:00,2021-07-13 13:26:00,2021-07-10 13:26:00
ORD_001837,CUST_02441,delivered,2021-07-03 14:16:00,2021-07-04 11:16:00,2021-07-07 14:16:00,2021-07-06 14:16:00,2021-07-31 14:16:00
ORD_001838,CUST_00231,shipped,2021-07-03 15:57:00,2021-07-04 08:57:00,2021-07-05 15:57:00,2021-07-16 15:57:00,2021-07-31 15:57:00
