customer_id,customer_unique_id,customer_zip_code,customer_city,customer_state,customer_segment
CUST_00416,UNIQ_00416,67912,Belo Horizonte,RJ,B2C
CUST_00417,UNIQ_00417,82309,Belo Horizonte,PE,Wholesale
CUST_00418,UNIQ_00418,66057,Brasilia,PE,B2B
CUST_00419,UNIQ_00419,83519,Belo Horizonte,DF,Wholesale
CUST_00420,UNIQ_00420,11267,Porto Alegre,RJ,B2C
CUST_00421,UNIQ_00421,24663,Brasilia,MG,B2C
CUST_00422,UNIQ_00422,19862,Recife,SC,B2B
CUST_00423,UNIQ_00423,29536,Fortaleza,MA,B2C
CUST_00424,UNIQ_00424,81511,Belo Horizonte,PA,Wholesale
CUST_00425,UNIQ_00425,14722,Salvador,MG,B2B
CUST_00426,UNIQ_00426,58393,Curitiba,DF,B2B
CUST_00427,UNIQ_00427,86350,Recife,SP,Wholesale
CUST_00428,UNIQ_00428,82420,Recife,ES,B2C
CUST_00429,UNIQ_00429,29410,Fortaleza,SC,B2C
CUST_00430,UNIQ_00430,66333,Rio de Janeiro,PA,B2C
CUST_00431,UNIQ_00431,26704,Rio de Janeiro,BA,B2C
CUST_00432,UNIQ_00432,15482,Recife,BA,Wholesale
CUST_00433,UNIQ_00433,50404,Manaus,PR,Wholesale
CUST_00434,UNIQ_00434,57795,Curitiba,GO,Wholesale
CUST_00435,UNIQ_00435,15229,Porto Alegre,DF,B2C
CUST_00436,UNIQ_00436,56898,Fortaleza,PA,Wholesale
CUST_00437,UNIQ_00437,37535,Fortaleza,MA,Wholesale
CUST_00438,UNIQ_00438,99399,Porto Alegre,PA,B2B
CUST_00439,UNIQ_00439,42706,Salvador,AM,B2B
CUST_00440,UNIQ_00440,97416,Sao Paulo,PA,B2B
CUST_00441,UNIQ_00441,23473,Rio de Janeiro,DF,B2B
CUST_00442,UNIQ_00442,56357,Fortaleza,PR,Wholesale
CUST_00443,UNIQ_00443,83385,Porto Alegre,MG,B2C
CUST_00444,UNIQ_00444,63264,Rio de Janeiro,ES,B2B
CUST_00445,UNIQ_00445,91351,Manaus,RS,B2C
CUST_00446,UNIQ_00446,30257,Recife,RJ,Wholesale
CUST_00447,UNIQ_00447,41029,Brasilia,MG,Wholesale
CUST_00448,UNIQ_00448,31299,Recife,MG,B2B
CUST_00449,UNIQ_00449,33206,Brasilia,SP,B2B
CUST_00450,UNIQ_00450,64040,Fortaleza,ES,B2C
CUST_00451,UNIQ_00451,13248,Curitiba,CE,B2C
CUST_00452,UNIQ_00452,33509,Porto Alegre,CE,B2B
CUST_00453,UNIQ_00453,53540,Curitiba,PR,B2B
CUST_00454,UNIQ_00454,63964,Porto Alegre,CE,B2C
CUST_00455,UNIQ_00455,97806,Manaus,CE,B2B
CUST_00456,UNIQ_00456,42527,Salvador,CE,B2B
CUST_00457,UNIQ_00457,44970,Belo Horizonte,RS,Wholesale
CUST_00458,UNIQ_00458,30866,Salvador,CE,B2C
CUST_00459,UNIQ_00459,24168,Fortaleza,RS,B2C
CUST_00460,UNIQ_00460,60140,Porto Alegre,RS,B2C
CUST_00461,UNIQ_00461,15075,Sao Paulo,AM,Wholesale
CUST_00462,UNIQ_00462,71694,Sao Paulo,SP,Wholesale
CUST_00463,UNIQ_00463,39154,Rio de Janeiro,SC,Wholesale
CUST_00464,UNIQ_00464,36158,Fortaleza,RJ,Wholesale
CUST_00465,UNIQ_00465,70332,Sao Paulo,DF,B2C
CUST_00466,UNIQ_00466,55830,Rio de Janeiro,ES,B2C
CUST_00467,UNIQ_00467,50001,Belo Horizonte,GO,B2B
CUST_00468,UNIQ_00468,39831,Fortaleza,MG,B2C
CUST_00469,UNIQ_00469,39219,Fortaleza,PE,B2B
CUST_00470,UNIQ_00470,13101,Sao Paulo,MA,Wholesale
CUST_00471,UNIQ_00471,96511,Recife,CE,B2C
CUST_00472,UNIQ_00472,35313,Brasilia,GO,B2C
CUST_00473,UNIQ_00473,62227,Belo Horizonte,DF,B2B
CUST_00474,UNIQ_00474,53025,Curitiba,AM,Wholesale
CUST_00475,UNIQ_00475,46517,Belo Horizonte,SC,B2B
CUST_00476,UNIQ_00476,19099,Curitiba,MG,Wholesale
CUST_00477,UNIQ_00477,46585,Rio de Janeiro,MA,B2B
CUST_00478,UNIQ_00478,56025,Porto Alegre,BA,B2C
CUST_00479,UNIQ_00479,94080,Curitiba,GO,B2C
CUST_00480,UNIQ_00480,76768,Rio de Janeiro,GO,B2B
CUST_00481,UNIQ_00481,62386,Porto Alegre,MG,B2C
CUST_00482,UNIQ_00482,99065,Belo Horizonte,MG,Wholesale
CUST_00483,UNIQ_00483,80282,Sao Paulo,RS,B2C
CUST_00484,UNIQ_00484,53404,Recife,RS,B2C
CUST_00485,UNIQ_00485,13617,Curitiba,SP,Wholesale
CUST_00486,UNIQ_00486,25118,Brasilia,BA,Wholesale
CUST_00487,UNIQ_00487,44237,Recife,ES,B2B
CUST_00488,UNIQ_00488,33405,Rio de Janeiro,SP,B2B
CUST_00489,UNIQ_00489,86099,Rio de Janeiro,PA,Wholesale
CUST_00490,UNIQ_00490,44795,Sao Paulo,PR,B2B
CUST_00491,UNIQ_00491,15014,Brasilia,BA,B2C
CUST_00492,UNIQ_00492,24208,Fortaleza,RS,B2C
CUST_00493,UNIQ_00493,88193,Rio de Janeiro,DF,Wholesale
CUST_00494,UNIQ_00494,66959,Belo Horizonte,AM,B2C
CUST_00495,UNIQ_00495,55309,Salvador,RS,B2C
CUST_00496,UNIQ_00496,51114,Brasilia,ES,B2B
CUST_00497,UNIQ_00497,67199,Manaus,RS,B2B
CUST_00498,UNIQ_00498,89457,Fortaleza,RJ,Wholesale
CUST_00499,UNIQ_00499,77033,Sao Paulo,MG,B2B
CUST_00500,UNIQ_00500,25157,Sao Paulo,PA,B2B
CUST_00501,UNIQ_00501,60488,Porto Alegre,GO,B2C
CUST_00502,UNIQ_00502,85574,Rio de Janeiro,MA,B2B
CUST_00503,UNIQ_00503,34914,Recife,CE,B2C
CUST_00504,UNIQ_00504,43386,Belo Horizonte,GO,Wholesale
CUST_00505,UNIQ_00505,15817,Fortaleza,DF,B2C
CUST_00506,UNIQ_00506,67154,Rio de Janeiro,SC,B2B
CUST_00507,UNIQ_00507,10221,Brasilia,MA,Wholesale
CUST_00508,UNIQ_00508,78146,Recife,GO,Wholesale
CUST_00509,UNIQ_00509,80575,Rio de Janeiro,PA,B2C
CUST_00510,UNIQ_00510,97900,Rio de Janeiro,RS,B2B
CUST_00511,UNIQ_00511,35825,Rio de Janeiro,BA,B2C
CUST_00512,UNIQ_00512,57739,Porto Alegre,BA,B2B
CUST_00513,UNIQ_00513,66531,Porto Alegre,ES,B2C
CUST_00514,UNIQ_00514,19171,Curitiba,SP,B2C
CUST_00515,UNIQ_00515,97062,Belo Horizonte,CE,B2B
CUST_00516,UNIQ_00516,53279,Recife,DF,B2B
CUST_00517,UNIQ_00517,91678,Belo Horizonte,MA,B2C
CUST_00518,UNIQ_00518,51145,Belo Horizonte,BA,Wholesale
CUST_00519,UNIQ_00519,96951,Rio de Janeiro,DF,B2B
CUST_00520,UNIQ_00520,26334,Manaus,SC,B2C
CUST_00521,UNIQ_00521,49363,Salvador,BA,B2B
CUST_00522,UNIQ_00522,76469,Sao Paulo,CE,Wholesale
CUST_00523,UNIQ_00523,50538,Salvador,DF,Wholesale
CUST_00524,UNIQ_00524,97410,Belo Horizonte,CE,Wholesale
CUST_00525,UNIQ_00525,63528,Fortaleza,CE,B2B
CUST_00526,UNIQ_00526,52753,Porto Alegre,PE,B2C
CUST_00527,UNIQ_00527,62743,Brasilia,PE,B2C
CUST_00528,UNIQ_00528,48752,Belo Horizonte,AM,B2B
CUST_00529,UNIQ_00529,82667,Recife,PA,B2C
CUST_00530,UNIQ_00530,26683,Salvador,DF,B2B
CUST_00531,UNIQ_00531,35144,Fortaleza,ES,Wholesale
CUST_00532,UNIQ_00532,65108,Brasilia,SP,B2B
CUST_00533,UNIQ_00533,97153,Rio de Janeiro,PE,Wholesale
CUST_00534,UNIQ_00534,59695,Rio de Janeiro,RJ,B2C
CUST_00535,UNIQ_00535,98777,Belo Horizonte,GO,Wholesale
CUST_00536,UNIQ_00536,32810,Rio de Janeiro,GO,B2B
CUST_00537,UNIQ_00537,90676,Salvador,MA,Wholesale
CUST_00538,UNIQ_00538,84593,Recife,PA,B2B
CUST_00539,UNIQ_00539,49446,Porto Alegre,SP,Wholesale
CUST_00540,UNIQ_00540,63225,Recife,PA,Wholesale
CUST_00541,UNIQ_00541,81819,Porto Alegre,RS,B2B
CUST_00542,UNIQ_00542,10053,Belo Horizonte,PE,B2C
CUST_00543,UNIQ_00543,49829,Brasilia,PE,B2C
CUST_00544,UNIQ_00544,47606,Curitiba,BA,Wholesale
CUST_00545,UNIQ_00545,37549,Rio de Janeiro,DF,B2C
CUST_00546,UNIQ_00546,66346,Brasilia,SP,B2C
CUST_00547,UNIQ_00547,86019,Manaus,PE,B2B
CUST_00548,UNIQ_00548,89516,Salvador,BA,B2C
CUST_00549,UNIQ_00549,95813,Salvador,PE,B2B
CUST_00550,UNIQ_00550,52237,Salvador,ES,B2B
CUST_00551,UNIQ_00551,70946,Curitiba,AM,Wholesale
CUST_00552,UNIQ_00552,67905,Sao Paulo,SP,Wholesale
CUST_00553,UNIQ_00553,67954,Curitiba,RS,Wholesale
CUST_00554,UNIQ_00554,98555,Brasilia,PR,Wholesale
CUST_00555,UNIQ_00555,38010,Manaus,GO,Wholesale
CUST_00556,UNIQ_00556,77000,Salvador,BA,B2C
CUST_00557,UNIQ_00557,72021,Manaus,PA,B2C
CUST_00558,UNIQ_00558,32241,Brasilia,PR,B2B
CUST_00559,UNIQ_00559,96356,Recife,ES,Wholesale
CUST_00560,UNIQ_00560,21114,Curitiba,MA,Wholesale
CUST_00561,UNIQ_00561,47196,Sao Paulo,PR,B2B
CUST_00562,UNIQ_00562,77561,Brasilia,GO,B2B
CUST_00563,UNIQ_00563,97012,Fortaleza,MG,B2B
CUST_00564,UNIQ_00564,92960,Recife,BA,Wholesale
CUST_00565,UNIQ_00565,91167,Rio de Janeiro,PR,B2B
CUST_00566,UNIQ_00566,53933,Brasilia,CE,B2C
CUST_00567,UNIQ_00567,22240,Fortaleza,PA,Wholesale
CUST_00568,UNIQ_00568,40784,Salvador,SP,B2C
CUST_00569,UNIQ_00569,98184,Rio de Janeiro,DF,Wholesale
CUST_00570,UNIQ_00570,50687,Manaus,PE,B2C
CUST_00571,UNIQ_00571,39444,Sao Paulo,PA,B2B
CUST_00572,UNIQ_00572,36100,Porto Alegre,MG,B2C
CUST_00573,UNIQ_00573,29313,Porto Alegre,GO,Wholesale
CUST_00574,UNIQ_00574,13201,Belo Horizonte,MA,B2B
CUST_00575,UNIQ_00575,16057,Recife,AM,B2B
CUST_00576,UNIQ_00576,42092,Salvador,GO,B2B
CUST_00577,UNIQ_00577,72277,Recife,RJ,B2C
CUST_00578,UNIQ_00578,90120,Porto Alegre,DF,B2C
CUST_00579,UNIQ_00579,19545,Manaus,PE,B2B
CUST_00580,UNIQ_00580,69692,Belo Horizonte,RJ,Wholesale
CUST_00581,UNIQ_00581,64321,Fortaleza,MG,Wholesale
CUST_00582,UNIQ_00582,92544,Rio de Janeiro,ES,B2B
CUST_00583,UNIQ_00583,85454,Sao Paulo,CE,B2C
CUST_00584,UNIQ_00584,35485,Salvador,PA,B2B
CUST_00585,UNIQ_00585,60328,Rio de Janeiro,DF,B2C
CUST_00586,UNIQ_00586,74799,Sao Paulo,PE,B2B
CUST_00587,UNIQ_00587,62383,Curitiba,MG,B2C
CUST_00588,UNIQ_00588,41979,Brasilia,BA,B2C
CUST_00589,UNIQ_00589,29342,Sao Paulo,BA,B2B
CUST_00590,UNIQ_00590,95990,Sao Paulo,SC,B2B
CUST_00591,UNIQ_00591,10726,Recife,GO,Wholesale
CUST_00592,UNIQ_00592,23970,Manaus,SP,B2B
CUST_00593,UNIQ_00593,65724,Curitiba,MG,B2B
CUST_00594,UNIQ_00594,38683,Manaus,GO,B2B
CUST_00595,UNIQ_00595,33053,Recife,CE,B2B
CUST_00596,UNIQ_00596,77889,Recife,PA,Wholesale
CUST_00597,UNIQ_00597,70889,Recife,DF,B2B
CUST_00598,UNIQ_00598,16582,Rio de Janeiro,PA,Wholesale
CUST_00599,UNIQ_00599,83060,Manaus,RS,B2B
CUST_00600,UNIQ_00600,42662,Manaus,PA,B2B
CUST_00601,UNIQ_00601,25906,Salvador,GO,B2C
CUST_00602,UNIQ_00602,69829,Belo Horizonte,RJ,B2B
CUST_00603,UNIQ_00603,27477,Curitiba,PR,Wholesale
CUST_00604,UNIQ_00604,70901,Rio de Janeiro,SC,B2B
CUST_00605,UNIQ_00605,97500,Curitiba,DF,B2C
CUST_00606,UNIQ_00606,79616,Rio de Janeiro,AM,Wholesale
CUST_00607,UNIQ_00607,83259,Manaus,PA,Wholesale
CUST_00608,UNIQ_00608,88047,Brasilia,DF,Wholesale
CUST_00609,UNIQ_00609,51588,Belo Horizonte,ES,B2B
CUST_00610,UNIQ_00610,68008,Manaus,MG,B2C
CUST_00611,UNIQ_00611,90301,Porto Alegre,DF,B2C
CUST_00612,UNIQ_00612,76162,Recife,DF,B2C
CUST_00613,UNIQ_00613,65933,Salvador,RJ,B2C
CUST_00614,UNIQ_00614,81810,Rio de Janeiro,RJ,B2C
CUST_00615,UNIQ_00615,68446,Curitiba,RJ,B2C
CUST_00616,UNIQ_00616,30861,Recife,DF,B2C
CUST_00617,UNIQ_00617,72216,Brasilia,GO,B2B
CUST_00618,UNIQ_00618,68991,Sao Paulo,AM,B2B
CUST_00619,UNIQ_00619,43972,Brasilia,SC,B2C
CUST_00620,UNIQ_00620,42406,Rio de Janeiro,RJ,Wholesale
CUST_00621,UNIQ_00621,93579,Recife,PE,B2B
CUST_00622,UNIQ_00622,46347,Rio de Janeiro,DF,B2B
CUST_00623,UNIQ_00623,78327,Fortaleza,BA,B2C
CUST_00624,UNIQ_00624,73517,Salvador,DF,B2B
CUST_00625,UNIQ_00625,92149,Salvador,ES,B2C
CUST_00626,UNIQ_00626,41358,Sao Paulo,PE,B2B
CUST_00627,UNIQ_00627,45992,Curitiba,CE,B2B
CUST_00628,UNIQ_00628,67654,Belo Horizonte,MG,Wholesale
CUST_00629,UNIQ_00629,20155,Rio de Janeiro,BA,Wholesale
CUST_00630,UNIQ_00630,47450,Sao Paulo,PE,B2B
CUST_00631,UNIQ_00631,40735,Belo Horizonte,BA,B2B
CUST_00632,UNIQ_00632,45614,Sao Paulo,SP,B2B
CUST_00633,UNIQ_00633,54020,Belo Horizonte,ES,B2C
CUST_00634,UNIQ_00634,51904,Fortaleza,MG,Wholesale
CUST_00635,UNIQ_00635,80798,Porto Alegre,PA,B2C
CUST_00636,UNIQ_00636,20561,Manaus,SC,B2C
CUST_00637,UNIQ_00637,28136,Manaus,CE,B2B
CUST_00638,UNIQ_00638,29769,Curitiba,MA,B2C
CUST_00639,UNIQ_00639,40311,Belo Horizonte,AM,B2C
CUST_00640,UNIQ_00640,60205,Porto Alegre,MA,B2B
CUST_00641,UNIQ_00641,30028,Belo Horizonte,MG,B2C
CUST_00642,UNIQ_00642,38043,Curitiba,MG,B2C
CUST_00643,UNIQ_00643,18418,Rio de Janeiro,MA,Wholesale
CUST_00644,UNIQ_00644,64377,Sao Paulo,MG,Wholesale
CUST_00645,UNIQ_00645,63424,Porto Alegre,MG,B2B
CUST_00646,UNIQ_00646,53369,Recife,ES,Wholesale
CUST_00647,UNIQ_00647,81121,Curitiba,DF,Wholesale
CUST_00648,UNIQ_00648,71069,Manaus,SP,Wholesale
CUST_00649,UNIQ_00649,64496,Rio de Janeiro,BA,B2C
CUST_00650,UNIQ_00650,18161,Curitiba,PR,Wholesale
CUST_00651,UNIQ_00651,37110,Salvador,PR,B2C
CUST_00652,UNIQ_00652,65069,Rio de Janeiro,DF,Wholesale
CUST_00653,UNIQ_00653,61049,Fortaleza,ES,Wholesale
CUST_00654,UNIQ_00654,86556,Fortaleza,GO,B2C
CUST_00655,UNIQ_00655,12560,Manaus,PR,B2B
CUST_00656,UNIQ_00656,85456,Porto Alegre,AM,B2C
CUST_00657,UNIQ_00657,59857,Sao Paulo,MG,B2C
CUST_00658,UNIQ_00658,72518,Fortaleza,RJ,B2B
CUST_00659,UNIQ_00659,10772,Salvador,PA,Wholesale
CUST_00660,UNIQ_00660,56105,Belo Horizonte,MG,B2C
CUST_00661,UNIQ_00661,49139,Porto Alegre,RS,B2B
CUST_00662,UNIQ_00662,61116,Belo Horizonte,SP,B2C
CUST_00663,UNIQ_00663,64921,Curitiba,CE,B2B
CUST_00664,UNIQ_00664,80545,Rio de Janeiro,ES,Wholesale
CUST_00665,UNIQ_00665,81582,Salvador,PR,Wholesale
CUST_00666,UNIQ_00666,89069,Rio de Janeiro,SP,B2C
CUST_00667,UNIQ_00667,38906,Brasilia,GO,B2B
CUST_00668,UNIQ_00668,73993,Manaus,GO,B2B
CUST_00669,UNIQ_00669,38760,Sao Paulo,MA,Wholesale
CUST_00670,UNIQ_00670,45774,Sao Paulo,GO,B2C
CUST_00671,UNIQ_00671,67125,Sao Paulo,PE,B2B
CUST_00672,UNIQ_00672,73654,Brasilia,ES,B2C
CUST_00673,UNIQ_00673,13804,Sao Paulo,SP,B2C
CUST_00674,UNIQ_00674,60968,Fortaleza,CE,B2C
CUST_00675,UNIQ_00675,54057,Porto Alegre,PA,B2B
CUST_00676,UNIQ_00676,97670,Recife,GO,Wholesale
CUST_00677,UNIQ_00677,99016,Belo Horizonte,RS,Wholesale
CUST_00678,UNIQ_00678,62994,Belo Horizonte,RS,B2B
CUST_00679,UNIQ_00679,31632,Sao Paulo,CE,B2B
CUST_00680,UNIQ_00680,71261,Manaus,AM,Wholesale
CUST_00681,UNIQ_00681,26728,Recife,GO,B2B
CUST_00682,UNIQ_00682,91560,Brasilia,GO,Wholesale
CUST_00683,UNIQ_00683,80008,Porto Alegre,BA,Wholesale
CUST_00684,UNIQ_00684,13534,Brasilia,GO,B2C
CUST_00685,UNIQ_00685,61645,Recife,RJ,B2B
CUST_00686,UNIQ_00686,87580,Porto Alegre,CE,B2C
CUST_00687,UNIQ_00687,83975,Curitiba,CE,Wholesale
CUST_00688,UNIQ_00688,96900,Rio de Janeiro,SP,Wholesale
CUST_00689,UNIQ_00689,13552,Salvador,RS,B2B
CUST_00690,UNIQ_00690,21003,Porto Alegre,PA,B2B
CUST_00691,UNIQ_00691,94246,Rio de Janeiro,PE,Wholesale
CUST_00692,UNIQ_00692,66179,Manaus,PR,Wholesale
CUST_00693,UNIQ_00693,27786,Sao Paulo,CE,Wholesale
CUST_00694,UNIQ_00694,70515,Belo Horizonte,AM,B2C
CUST_00695,UNIQ_00695,33819,Brasilia,PE,B2C
CUST_00696,UNIQ_00696,16590,Manaus,MA,B2C
CUST_00697,UNIQ_00697,44099,Sao Paulo,MA,Wholesale
CUST_00698,UNIQ_00698,59689,Recife,RS,B2B
CUST_00699,UNIQ_00699,52906,Rio de Janeiro,SP,B2B
CUST_00700,UNIQ_00700,37742,Fortaleza,MG,B2C
CUST_00701,UNIQ_00701,69598,Curitiba,MG,Wholesale
CUST_00702,UNIQ_00702,52840,Curitiba,SP,B2C
CUST_00703,UNIQ_00703,54236,Porto Alegre,AM,Wholesale
CUST_00704,UNIQ_00704,59692,Rio de Janeiro,SC,Wholesale
CUST_00705,UNIQ_00705,46471,Manaus,SP,B2B
CUST_00706,UNIQ_00706,65255,Fortaleza,MG,B2C
CUST_00707,UNIQ_00707,43065,Sao Paulo,MA,B2B
CUST_00708,UNIQ_00708,20735,Porto Alegre,SP,B2B
CUST_00709,UNIQ_00709,71644,Brasilia,AM,B2C
CUST_00710,UNIQ_00710,12540,Curitiba,CE,B2C
CUST_00711,UNIQ_00711,80702,Salvador,MA,B2B
CUST_00712,UNIQ_00712,16826,Curitiba,CE,B2C
CUST_00713,UNIQ_00713,55870,Salvador,PR,B2C
CUST_00714,UNIQ_00714,39389,Brasilia,SC,B2C
CUST_00715,UNIQ_00715,95215,Fortaleza,PA,B2C
CUST_00716,UNIQ_00716,18993,Porto Alegre,RJ,B2B
CUST_00717,UNIQ_00717,95426,Salvador,SP,B2B
CUST_00718,UNIQ_00718,15276,Fortaleza,RJ,B2B
CUST_00719,UNIQ_00719,14067,Brasilia,BA,Wholesale
CUST_00720,UNIQ_00720,42411,Manaus,MG,Wholesale
CUST_00721,UNIQ_00721,36130,Brasilia,MG,B2C
CUST_00722,UNIQ_00722,12671,Belo Horizonte,AM,B2C
CUST_00723,UNIQ_00723,91439,Sao Paulo,PR,B2B
CUST_00724,UNIQ_00724,29973,Recife,CE,B2B
CUST_00725,UNIQ_00725,41266,Sao Paulo,AM,B2B
CUST_00726,UNIQ_00726,26544,Brasilia,DF,Wholesale
CUST_00727,UNIQ_00727,72070,Manaus,DF,B2B
CUST_00728,UNIQ_00728,97747,Porto Alegre,CE,Wholesale
CUST_00729,UNIQ_00729,24993,Sao Paulo,CE,Wholesale
CUST_00730,UNIQ_00730,83920,Porto Alegre,ES,B2C
CUST_00731,UNIQ_00731,38569,Sao Paulo,PE,B2B
CUST_00732,UNIQ_00732,70952,Recife,MG,Wholesale
CUST_00733,UNIQ_00733,43586,Curitiba,GO,B2C
CUST_00734,UNIQ_00734,58351,Rio de Janeiro,DF,B2B
CUST_00735,UNIQ_00735,31992,Brasilia,CE,Wholesale
CUST_00736,UNIQ_00736,89415,Manaus,SC,B2C
CUST_00737,UNIQ_00737,89593,Brasilia,PA,B2B
CUST_00738,UNIQ_00738,25012,Recife,SP,B2B
CUST_00739,UNIQ_00739,31465,Fortaleza,RJ,B2B
CUST_00740,UNIQ_00740,50768,Sao Paulo,ES,B2B
CUST_00741,UNIQ_00741,24168,Belo Horizonte,PR,B2B
CUST_00742,UNIQ_00742,85849,Curitiba,SC,Wholesale
CUST_00743,UNIQ_00743,13365,Rio de Janeiro,SC,Wholesale
CUST_00744,UNIQ_00744,50888,Sao Paulo,PA,B2B
CUST_00745,UNIQ_00745,85470,Brasilia,BA,B2C
CUST_00746,UNIQ_00746,98781,Manaus,MA,B2B
CUST_00747,UNIQ_00747,59192,Recife,RJ,B2B
CUST_00748,UNIQ_00748,61990,Porto Alegre,ES,Wholesale
CUST_00749,UNIQ_00749,35995,Fortaleza,BA,B2C
CUST_00750,UNIQ_00750,19961,Rio de Janeiro,MA,B2B
CUST_00751,UNIQ_00751,87607,Salvador,PE,Wholesale
CUST_00752,UNIQ_00752,92213,Rio de Janeiro,RJ,B2B
CUST_00753,UNIQ_00753,41830,Manaus,PR,B2C
CUST_00754,UNIQ_00754,23356,Belo Horizonte,GO,B2C
CUST_00755,UNIQ_00755,49529,Recife,MG,Wholesale
CUST_00756,UNIQ_00756,99687,Rio de Janeiro,RJ,B2B
CUST_00757,UNIQ_00757,88697,Salvador,DF,B2B
CUST_00758,UNIQ_00758,25866,Salvador,MA,Wholesale
CUST_00759,UNIQ_00759,84177,Sao Paulo,PR,B2C
CUST_00760,UNIQ_00760,15383,Recife,SC,Wholesale
CUST_00761,UNIQ_00761,55508,Belo Horizonte,PE,Wholesale
CUST_00762,UNIQ_00762,79827,Brasilia,BA,Wholesale
CUST_00763,UNIQ_00763,66148,Curitiba,PE,B2C
CUST_00764,UNIQ_00764,96706,Curitiba,RS,B2B
CUST_00765,UNIQ_00765,58571,Porto Alegre,DF,Wholesale
CUST_00766,UNIQ_00766,19038,Recife,RS,Wholesale
CUST_00767,UNIQ_00767,76317,Porto Alegre,CE,Wholesale
CUST_00768,UNIQ_00768,94874,Porto Alegre,SP,Wholesale
CUST_00769,UNIQ_00769,54725,Fortaleza,RJ,B2C
CUST_00770,UNIQ_00770,11658,Curitiba,CE,B2B
CUST_00771,UNIQ_00771,65057,Brasilia,DF,B2B
CUST_00772,UNIQ_00772,74251,Rio de Janeiro,AM,B2B
CUST_00773,UNIQ_00773,23833,Brasilia,PE,B2C
CUST_00774,UNIQ_00774,66822,Belo Horizonte,RJ,B2B
CUST_00775,UNIQ_00775,57472,Salvador,GO,B2B
CUST_00776,UNIQ_00776,93307,Rio de Janeiro,DF,B2C
CUST_00777,UNIQ_00777,70258,Belo Horizonte,DF,B2C
CUST_00778,UNIQ_00778,30052,Rio de Janeiro,CE,Wholesale
CUST_00779,UNIQ_00779,67080,Belo Horizonte,PA,B2B
CUST_00780,UNIQ_00780,33086,Fortaleza,ES,B2C
CUST_00781,UNIQ_00781,78386,Fortaleza,DF,Wholesale
CUST_00782,UNIQ_00782,95256,Porto Alegre,PR,B2B
CUST_00783,UNIQ_00783,45400,Recife,BA,B2B
CUST_00784,UNIQ_00784,90728,Rio de Janeiro,CE,Wholesale
CUST_00785,UNIQ_00785,80539,Manaus,MA,B2C
CUST_00786,UNIQ_00786,73372,Porto Alegre,SC,Wholesale
CUST_00787,UNIQ_00787,70931,Brasilia,PR,B2C
CUST_00788,UNIQ_00788,67091,Fortaleza,PE,B2C
CUST_00789,UNIQ_00789,87656,Curitiba,CE,Wholesale
CUST_00790,UNIQ_00790,45179,Fortaleza,CE,B2C
CUST_00791,UNIQ_00791,52245,Curitiba,SC,Wholesale
CUST_00792,UNIQ_00792,42177,Rio de Janeiro,PA,B2B
CUST_00793,UNIQ_00793,21359,Rio de Janeiro,MG,B2B
CUST_00794,UNIQ_00794,46559,Belo Horizonte,CE,B2C
CUST_00795,UNIQ_00795,69087,Curitiba,CE,B2B
CUST_00796,UNIQ_00796,41963,Salvador,GO,Wholesale
CUST_00797,UNIQ_00797,70910,Sao Paulo,PE,Wholesale
CUST_00798,UNIQ_00798,84691,Brasilia,DF,Wholesale
CUST_00799,UNIQ_00799,89997,Porto Alegre,AM,B2B
CUST_00800,UNIQ_00800,97580,Belo Horizonte,GO,B2B
CUST_00801,UNIQ_00801,59674,Rio de Janeiro,GO,B2B
CUST_00802,UNIQ_00802,54092,Brasilia,ES,Wholesale
CUST_00803,UNIQ_00803,13761,Porto Alegre,MG,B2C
CUST_00804,UNIQ_00804,74789,Recife,PA,Wholesale
CUST_00805,UNIQ_00805,52600,Manaus,CE,B2C
CUST_00806,UNIQ_00806,33834,Sao Paulo,RS,B2C
CUST_00807,UNIQ_00807,73904,Curitiba,DF,Wholesale
CUST_00808,UNIQ_00808,37802,Curitiba,PR,Wholesale
CUST_00809,UNIQ_00809,56507,Belo Horizonte,RS,B2B
CUST_00810,UNIQ_00810,43862,Sao Paulo,SP,B2C
CUST_00811,UNIQ_00811,54608,Recife,RJ,B2C
CUST_00812,UNIQ_00812,46655,Fortaleza,SP,B2B
CUST_00813,UNIQ_00813,88139,Manaus,GO,B2C
CUST_00814,UNIQ_00814,46211,Manaus,AM,B2C
CUST_00815,UNIQ_00815,82848,Brasilia,ES,B2B
CUST_00816,UNIQ_00816,11330,Rio de Janeiro,RJ,Wholesale
CUST_00817,UNIQ_00817,77715,Fortaleza,DF,B2B
CUST_00818,UNIQ_00818,35042,Rio de Janeiro,MA,B2B
CUST_00819,UNIQ_00819,21221,Belo Horizonte,RS,Wholesale
CUST_00820,UNIQ_00820,41635,Rio de Janeiro,ES,Wholesale
CUST_00821,UNIQ_00821,63271,Sao Paulo,CE,B2B
CUST_00822,UNIQ_00822,74038,Sao Paulo,BA,Wholesale
CUST_00823,UNIQ_00823,82768,Brasilia,BA,B2B
CUST_00824,UNIQ_00824,41499,Belo Horizonte,SP,Wholesale
CUST_00825,UNIQ_00825,72402,Brasilia,SC,B2B
CUST_00826,UNIQ_00826,94659,Recife,SC,B2B
CUST_00827,UNIQ_00827,74332,Porto Alegre,PE,B2C
CUST_00828,UNIQ_00828,68743,Rio de Janeiro,ES,B2C
CUST_00829,UNIQ_00829,12260,Salvador,AM,B2C
